time = 5.002	Re = 1	rotation = -3.16813e-06
-0.707051	-0.421659	7644	
-0.642819	-0.270221	3106	
0.001015	-0.684675	9207	
-0.850322	0.220218	10151	
-0.056826	-0.725451	8566	
-0.156463	0.312571	5492	
-0.631483	0.659824	9708	
-0.943233	0.200265	2654	
-0.308582	0.230099	9621	
-0.014154	0.482970	3789	
0.622822	-0.476424	9920	
-0.052578	-0.581502	1820	
-0.699781	0.425385	4509	
0.170880	0.348321	7846	
-0.060286	-0.747622	3060	
-0.807555	-0.458437	10504	
-0.738217	0.308247	10395	
0.245090	-0.102677	9786	
0.038039	0.268716	6560	
-0.379818	-0.816163	6479	
0.216845	-0.470423	5117	
-0.589524	-0.475704	6659	
-0.014426	-0.693648	9207	
0.080011	-0.893781	10345	
-0.413973	-0.427069	10497	
-0.765849	0.139956	866	
0.244854	0.380350	1913	
0.601000	-0.524179	9336	
0.133185	-0.726199	3045	
-0.213037	-0.769695	4392	
0.280308	0.416469	6099	
0.287063	-0.420789	4185	
0.436940	-0.140236	6107	
-0.178425	-0.559037	10194	
0.011912	-0.704674	7542	
-0.265711	0.367131	9822	
-0.729076	-0.163950	494	
-0.419701	-0.582974	10862	
0.052199	-0.521582	3671	
-0.609175	-0.374391	7814	
-0.712439	-0.648769	1958	
0.205166	0.355078	2110	
-0.052637	0.277152	4167	
0.304286	0.093508	3604	
-0.565872	-0.317842	8628	
-0.181910	-0.900548	3521	
-0.141116	0.113011	3133	
-0.581248	-0.250359	4767	
0.333901	-0.088008	3537	
-0.937797	-0.252502	1057	
0.524388	-0.169106	10427	
-0.226923	-0.930234	8879	
-0.045733	-0.509377	2296	
-0.590600	0.717425	3296	
0.535582	-0.526728	4044	
-0.508592	-0.513195	3305	
-0.703075	-0.667354	5556	
0.082729	0.311494	8073	
-0.873728	0.330061	10929	
0.563467	0.210381	5145	
0.577184	-0.479647	4026	
-0.085789	-0.918242	5925	
0.229973	-0.072028	6627	
-0.730182	-0.154858	494	
-0.881658	0.154737	9068	
-0.100578	-0.766863	2994	
-0.924167	0.097624	10920	
0.270861	0.129809	9588	
0.076311	0.382027	2810	
-0.553270	-0.770361	9967	
0.652416	-0.073271	578	
0.562674	-0.201563	4945	
-0.526523	-0.515154	3902	
0.573440	0.111276	5523	
-0.514978	-0.458340	1719	
0.285208	-0.784737	5826	
0.717766	-0.071702	363	
-0.676181	-0.217768	4876	
-0.019593	0.389735	2247	
-0.147680	0.433205	5299	
0.380505	-0.616053	2409	
0.287839	0.067121	3734	
-0.664421	-0.549986	3791	
-0.450146	-0.835847	6843	
0.480802	-0.367924	1638	
0.154074	-0.517111	1477	
0.396934	-0.668540	7962	
-0.627083	0.610391	3864	
0.624149	-0.163642	6005	
0.255112	-0.623260	7892	
-0.238852	0.392899	718	
0.291046	-0.470617	9900	
-0.103379	-0.527618	4399	
0.743963	-0.171448	2104	
-0.528543	0.796790	759	
0.218023	0.385488	5722	
0.381711	0.169632	1002	
0.645719	0.058331	10170	
0.093036	0.081280	606	
-0.689616	0.547856	5122	
-0.731594	-0.279578	674	
0.299912	-0.468642	9900	
0.193174	-0.909849	9528	
-0.364100	-0.626146	10212	
0.323068	0.252416	8182	
-0.527355	-0.546422	4827	
-0.433399	0.799879	9410	
-0.788958	-0.347700	8003	
-0.709781	0.359657	7369	
-0.528481	-0.579998	1640	
0.632973	-0.452086	7288	
0.479865	-0.177814	7313	
-0.709501	-0.495085	6508	
0.317654	0.022133	9450	
-0.358269	-0.709311	5337	
0.115547	-0.695171	6700	
0.248304	-0.781150	3008	
0.691692	-0.167644	1393	
0.523199	-0.194785	1611	
-0.795857	0.207877	7717	
0.662527	-0.196133	3221	
0.506746	-0.688173	6365	
-0.529922	-0.512364	3902	
-0.965759	-0.078185	3467	
0.594413	-0.366268	5406	
0.061983	-0.525109	4695	
0.261060	-0.500936	9176	
-0.226425	-0.554362	6328	
0.739751	-0.059512	9461	
0.356598	0.350379	4064	
0.450182	-0.610426	4659	
0.534580	-0.635259	2825	
-0.824151	0.155261	8678	
-0.665056	-0.688036	10258	
-0.378142	-0.576096	9777	
0.325938	-0.414516	4688	
0.359791	-0.695926	7896	
-0.700502	-0.549742	8250	
-0.187976	0.388790	6349	
0.125603	0.467878	1245	
0.256624	0.222177	8429	
-0.919919	0.154639	1999	
-0.488835	-0.527589	3305	
-0.178369	-0.728839	1123	
0.232266	-0.843345	7203	
-0.671067	-0.202226	2348	
0.730344	0.048501	859	
0.768482	0.061615	9907	
-0.719937	0.340270	1924	
0.617389	-0.171198	508	
0.025102	-0.921113	949	
-0.792832	0.560252	5082	
0.184743	-0.729654	1788	
0.470938	0.316781	2831	
0.499487	-0.589573	2727	
0.299520	-0.775054	6494	
-0.506464	-0.663351	4151	
-0.423026	-0.630318	4913	
-0.841676	0.510161	10454	
-0.854522	0.336332	10547	
-0.269262	-0.468648	1604	
-0.160413	-0.612003	3352	
-0.331040	-0.606724	840	
-0.145281	-0.638624	3767	
0.535944	0.267155	1853	
-0.647503	-0.712812	7849	
0.244220	-0.890408	9645	
-0.449804	0.843314	535	
-0.066208	-0.960236	5227	
0.098074	-0.824816	5167	
0.149280	-0.102825	3592	
0.685201	0.080725	651	
0.493020	-0.315671	8091	
0.369804	-0.337585	7774	
0.645296	-0.461931	9326	
0.394109	-0.486699	8043	
-0.109136	-0.820079	5547	
0.312985	0.079176	2755	
-0.242592	-0.530912	4402	
0.118943	0.176143	886	
-0.343143	-0.576376	6571	
-0.686463	-0.465271	5507	
0.427973	-0.708947	6693	
0.027571	-0.734189	1132	
-0.762835	0.562326	1980	
-0.496356	-0.649327	4151	
0.404440	-0.039647	4540	
-0.758624	-0.428625	7578	
-0.587745	-0.706877	9277	
-0.807680	-0.117956	1835	
0.080688	-0.563159	6317	
0.301697	-0.780550	6521	
-0.225550	-0.567718	6328	
-0.702109	-0.161620	449	
-0.987545	-0.034735	1482	
0.378471	-0.312795	7519	
-0.749402	0.595832	448	
0.375183	-0.274802	3410	
-0.126776	-0.747466	2846	
0.258489	-0.095875	7189	
-0.010409	-0.534699	4547	
-0.415665	-0.757403	6549	
0.206519	0.279343	7866	
-0.609746	0.647318	458	
0.183737	-0.857822	6342	
-0.433476	-0.503505	9763	
-0.364046	0.290271	3420	
-0.694969	0.607400	8656	
-0.794064	-0.343432	8234	
0.455399	-0.125590	5893	
0.309879	0.156429	11005	
0.246068	-0.065579	6887	
-0.889819	0.309963	10092	
0.171163	0.402992	4987	
-0.007567	0.351350	7924	
-0.348032	-0.534474	6716	
-0.846977	0.196933	8610	
0.429671	-0.655934	5549	
0.048716	0.378034	700	
0.012790	-0.820105	4684	
0.720378	-0.311875	8127	
-0.217976	-0.655866	4993	
-0.196859	-0.702849	1812	
0.293202	-0.568276	8089	
0.207730	-0.124521	3228	
0.511740	-0.057997	5190	
-0.608562	-0.472888	6659	
-0.021357	0.466243	623	
-0.448210	-0.683401	6058	
-0.423891	0.808178	6286	
0.507815	-0.512867	9192	
0.161490	-0.002126	6850	
-0.000657	-0.822524	5383	
0.561586	0.113506	4565	
0.577388	-0.064391	3166	
0.673612	-0.186885	2668	
-0.601867	-0.292724	5150	
-0.908742	-0.045519	2005	
-0.523213	-0.449631	1719	
0.290973	0.398835	5095	
0.240225	0.302440	7423	
0.702098	0.064968	7220	
0.176110	0.271888	1134	
-0.008527	-0.867811	7563	
0.655872	-0.416151	8574	
-0.601905	-0.752403	2779	
0.278671	0.221803	7711	
-0.763296	-0.505715	8017	
-0.869142	0.207945	5037	
-0.707296	-0.198165	5571	
-0.598175	-0.643482	4178	
0.323884	-0.562462	6817	
0.090748	0.165478	996	
0.148900	0.269176	3279	
0.415114	-0.400450	6511	
-0.183736	-0.930772	9697	
-0.946031	-0.051508	454	
0.411261	-0.362065	2557	
0.704100	0.089024	6361	
0.761031	-0.147456	865	
0.642072	-0.175297	4160	
-0.854169	-0.420583	10328	
0.228700	-0.789668	5023	
-0.212407	-0.628742	4240	
-0.846816	0.367799	10294	
0.578379	-0.312112	7856	
0.401204	-0.533601	6409	
0.264708	-0.406642	3102	
0.556006	-0.326457	5763	
-0.045748	0.136216	1909	
-0.303674	-0.934408	8545	
-0.614065	-0.666245	4976	
0.201861	0.092946	587	
-0.452252	-0.472060	515	
-0.857755	0.373948	10294	
0.384418	-0.372699	1920	
0.258267	0.282350	4885	
0.226787	-0.535099	6962	
0.615044	-0.240736	2708	
0.504487	-0.549525	1689	
0.464545	-0.589804	4587	
-0.340141	0.282230	1929	
-0.814317	-0.245992	2442	
-0.338798	0.288394	6714	
0.197593	-0.762692	3745	
0.141656	0.173549	4571	
0.287844	-0.471742	5862	
-0.775134	0.450982	7528	
-0.797369	0.229284	8622	
0.592723	-0.546738	9520	
-0.633109	0.727476	10713	
-0.316341	-0.762093	8868	
-0.094863	-0.875576	9620	
0.302037	0.394601	2260	
-0.437814	-0.397366	9618	
-0.283998	-0.882868	6597	
0.375540	0.268841	416	
0.434777	-0.493003	5745	
0.560129	0.222493	5145	
-0.002270	-0.696042	9207	
0.290824	-0.089472	595	
-0.347901	-0.468269	7080	
-0.158748	-0.886764	6319	
-0.459242	-0.720024	8103	
-0.213045	-0.580392	1536	
0.339763	0.143037	5983	
-0.687626	-0.247787	9266	
-0.067225	0.464532	4367	
0.489668	-0.190197	348	
-0.040204	-0.704455	7779	
-0.838941	0.182243	8610	
0.202919	0.077649	6979	
-0.254319	0.361492	9941	
0.465120	-0.374812	8409	
0.088345	0.473626	7303	
-0.311442	-0.623540	7420	
0.063116	-0.488769	3276	
-0.543572	-0.698594	8030	
-0.813297	-0.134231	2722	
0.034256	-0.541703	5439	
0.327455	-0.661231	3308	
0.440258	-0.245881	7623	
-0.246981	-0.493543	2440	
-0.346256	-0.760080	8719	
0.391811	0.327363	2278	
-0.814590	0.285784	8376	
-0.765017	0.557237	1980	
-0.861380	0.459457	9812	
-0.279633	-0.843086	6345	
0.636630	0.014288	6383	
0.204831	-0.876413	6342	
0.626105	-0.441058	6331	
-0.216275	-0.583014	1420	
-0.846863	0.445467	10666	
-0.218420	-0.904721	9759	
-0.574343	-0.244355	6701	
0.436637	0.088919	3322	
0.206024	0.164465	6870	
0.413336	-0.295451	10949	
-0.846601	-0.320127	10932	
0.313479	0.155932	8116	
-0.005096	0.151895	7807	
0.166709	-0.567705	3913	
0.052046	-0.650830	3653	
-0.624230	-0.239477	5341	
0.452633	-0.339578	5627	
-0.193170	-0.529906	5003	
-0.716406	0.425921	5183	
-0.781403	-0.127583	1136	
0.041342	-0.710724	438	
0.169544	-0.499371	6088	
0.115533	0.461105	1245	
-0.763349	-0.292460	5993	
0.634055	-0.316820	9204	
0.221386	-0.856585	7975	
0.148969	0.358891	1498	
-0.895540	-0.414351	5885	
0.453320	0.086618	3881	
-0.057081	-0.590045	1820	
-0.331424	-0.897076	2120	
0.420838	-0.208526	5657	
0.496041	-0.564839	791	
-0.920289	-0.266929	8010	
-0.447917	-0.720348	9654	
0.011704	-0.847041	7563	
-0.541545	-0.458816	10426	
-0.126496	-0.892241	9752	
-0.283463	-0.537642	7627	
-0.200135	-0.637230	4208	
-0.232808	0.415679	1659	
-0.638777	-0.242428	8340	
-0.772667	-0.325850	8132	
-0.778757	-0.202130	9494	
-0.309628	0.298186	4097	
0.588797	-0.558507	9520	
-0.579884	-0.446295	3629	
-0.323707	0.231599	1231	
-0.318828	-0.569097	6571	
0.475841	-0.638645	6545	
0.347558	0.103477	6632	
-0.384864	-0.750868	5729	
0.164737	0.293362	2173	
-0.819230	-0.277074	9046	
-0.038416	0.195113	522	
-0.046651	0.286717	4167	
-0.255105	-0.821606	5792	
0.418038	0.296232	591	
0.135420	0.261448	3038	
0.051937	-0.598133	9719	
-0.798725	0.532506	10582	
-0.030553	0.431158	6595	
-0.904791	-0.097701	10738	
-0.711548	-0.270821	668	
-0.420366	-0.684079	6630	
-0.149787	0.354409	9148	
-0.721323	0.646922	5652	
-0.570865	-0.516876	5786	
0.336361	-0.747856	9638	
0.333912	-0.137888	9917	
0.617318	0.134301	7089	
0.395536	-0.579376	618	
0.133961	0.313680	9904	
0.291166	0.396439	3567	
-0.465031	-0.638788	3637	
-0.456179	-0.392048	6555	
-0.804874	0.508080	11060	
-0.481112	-0.754031	10446	
0.405892	-0.430793	6740	
0.283473	-0.853137	6722	
-0.880439	-0.064396	7938	
-0.692595	0.474226	7060	
-0.041758	0.100063	6077	
-0.780119	-0.219983	9168	
-0.223648	0.137096	6910	
0.211836	-0.010170	9039	
0.041657	0.476947	4175	
-0.937446	-0.191033	8830	
-0.491969	-0.570918	7115	
0.463704	-0.033451	10890	
0.207015	-0.593454	627	
-0.076786	0.101874	1745	
0.593932	0.222667	3763	
0.121873	0.362917	10940	
-0.714932	-0.497740	6508	
-0.806661	-0.118278	1835	
-0.291431	-0.633563	9184	
0.170515	0.118510	3505	
0.233142	0.249545	7064	
0.163532	0.106025	2477	
-0.025899	-0.946326	9195	
0.514344	-0.333162	10633	
0.250220	-0.804503	4465	
0.077906	0.246081	4830	
-0.768168	-0.203689	9937	
0.375648	-0.368424	1755	
-0.621283	-0.606108	3971	
-0.088795	0.143140	2420	
0.004439	0.214511	4294	
-0.779411	0.383602	10671	
0.329122	-0.405928	4688	
0.414914	-0.674838	5222	
-0.602594	-0.281142	2630	
-0.820153	0.300361	8331	
-0.808719	0.227832	8622	
-0.289222	-0.853348	6345	
0.106914	-0.726114	8024	
0.231840	0.099248	3583	
0.280434	0.232224	8453	
-0.543087	-0.446404	7359	
0.707635	-0.207475	753	
-0.014642	-0.545734	5295	
-0.275016	-0.763386	3196	
0.463707	-0.380282	8409	
0.567094	-0.371871	10684	
-0.548555	0.744720	9895	
-0.698811	0.488900	7060	
0.015976	0.327129	4711	
-0.565671	-0.651970	4170	
-0.831876	-0.175505	9644	
0.599959	0.101117	3334	
0.089149	0.220687	4331	
0.647387	-0.041281	748	
0.377301	-0.656371	6881	
-0.539956	-0.814285	8766	
-0.413169	-0.737831	6549	
-0.517115	-0.781659	1543	
-0.025989	0.245395	8741	
0.729238	-0.073127	533	
-0.425573	0.791278	5611	
0.135603	0.219985	6833	
-0.083797	0.445742	6562	
0.510397	0.051569	3198	
0.374436	0.169580	7117	
0.331868	0.174332	10383	
0.043291	0.272627	3395	
-0.237375	-0.938662	8809	
-0.790528	-0.396982	8267	
0.397317	-0.363177	2557	
-0.860115	-0.250871	7832	
-0.970960	-0.007878	2351	
-0.859101	-0.015342	10231	
-0.837681	-0.220542	10745	
-0.980772	0.045452	4467	
-0.714520	-0.388731	7787	
-0.024844	0.160109	5539	
0.545126	0.133121	6517	
-0.841565	0.466107	11002	
0.634242	0.096288	4188	
0.244780	0.291164	7252	
0.041735	0.205486	2604	
0.076110	0.407803	4816	
-0.350505	0.265008	1633	
-0.671912	-0.276137	769	
0.132645	-0.704645	1715	
-0.842171	0.064014	2917	
0.206863	-0.921380	7479	
0.023855	0.373069	502	
-0.501390	-0.379183	9971	
-0.805595	-0.511329	8924	
0.080783	0.111123	8908	
0.704244	-0.033413	10494	
-0.846118	-0.041564	10159	
0.344981	-0.717054	6652	
0.082948	-0.724023	584	
0.404053	0.161515	8076	
0.326871	-0.394906	3778	
-0.147612	-0.952646	9457	
-0.656549	-0.197984	1041	
-0.681907	-0.289502	4215	
0.262100	-0.752219	3316	
0.541543	-0.568721	1857	
0.084329	-0.759082	670	
0.044712	-0.819327	4591	
-0.179710	-0.857738	7605	
0.613370	-0.370902	7523	
-0.348873	-0.911658	1054	
0.122725	0.035435	2981	
0.113015	-0.726878	8024	
-0.715728	0.628081	2534	
0.148653	0.119971	3542	
0.329383	-0.775991	8845	
0.527330	-0.254353	1806	
0.190178	-0.040893	4196	
0.219357	0.423080	6948	
0.632605	-0.138324	3361	
0.455047	-0.295893	2298	
0.391871	-0.193754	1750	
-0.030939	0.331637	5401	
0.594338	-0.533280	7113	
0.224231	0.402999	5110	
-0.677885	-0.684325	5556	
0.383804	-0.229959	1307	
0.449302	-0.395315	8296	
0.466836	-0.555035	3880	
-0.017966	-0.769117	5050	
0.669439	-0.382889	6683	
-0.352449	-0.531087	6716	
-0.813285	-0.423363	10858	
-0.009180	-0.742298	8896	
0.534057	-0.385137	3793	
0.152499	-0.938532	429	
0.083670	-0.665052	4551	
-0.640182	-0.545992	7969	
-0.349680	0.852575	988	
-0.240252	0.276281	7826	
-0.105458	-0.496799	2288	
0.330534	-0.795623	9741	
0.100788	0.084232	4147	
0.628402	0.022193	7879	
0.057335	0.123132	10913	
0.660204	-0.201183	3026	
0.203563	-0.780160	3666	
0.239443	-0.691088	3570	
-0.693901	-0.225757	7306	
-0.073999	-0.907020	4969	
-0.389947	-0.717386	5797	
-0.818208	0.228171	8729	
-0.460438	-0.453298	5891	
-0.832772	-0.495383	4782	
-0.234261	-0.840232	7464	
0.275811	-0.087965	595	
-0.173999	0.288439	734	
-0.272149	-0.573161	3948	
-0.755532	0.373304	3442	
-0.528990	-0.708004	6649	
-0.772931	0.183986	2660	
-0.795617	0.547290	10636	
-0.414321	-0.647851	5771	
0.346979	-0.070944	1034	
0.304007	-0.498488	5270	
0.407682	-0.268995	1411	
-0.787955	-0.234124	10317	
0.236079	-0.655045	3564	
0.555591	-0.309851	8899	
0.215703	-0.563237	8516	
-0.299540	-0.429693	8110	
-0.151445	0.251065	7539	
-0.903220	0.115684	9754	
0.196854	-0.797337	5031	
-0.194408	0.951680	7633	
-0.795506	0.549436	10636	
-0.341304	-0.617417	840	
-0.813837	0.199129	9261	
-0.520773	-0.690837	6293	
-0.186317	0.267429	7081	
-0.176937	-0.483488	3230	
0.627452	-0.520453	1390	
-0.226529	-0.544725	5008	
0.231178	-0.622102	427	
0.760473	0.008015	548	
0.764661	-0.076384	9015	
0.108982	-0.839782	5167	
-0.596298	-0.392990	2799	
0.392360	-0.526472	6409	
0.341303	0.375574	3469	
-0.908952	-0.038065	2005	
-0.000662	-0.496076	2168	
0.550535	0.106187	9347	
-0.549259	-0.678641	6347	
-0.464563	0.786748	7916	
0.065888	-0.668535	5285	
-0.377654	-0.389258	7407	
-0.162152	0.158016	8176	
-0.451570	-0.407179	6555	
-0.780846	-0.088775	1487	
0.417655	-0.331425	3098	
0.550913	-0.332332	9923	
-0.821600	0.118230	9761	
-0.205726	0.271985	4884	
0.387945	-0.773957	8718	
-0.838791	0.071605	6035	
0.699405	-0.095423	2181	
0.056575	0.444573	8199	
-0.454288	0.869881	9023	
-0.430351	-0.868502	8802	
-0.195990	0.375958	6349	
0.467347	0.049323	1240	
0.313291	-0.504585	4463	
-0.053660	0.113634	1189	
0.023911	0.184083	8259	
0.497379	0.047863	3198	
0.136308	-0.590539	1908	
-0.057161	0.474184	5097	
0.447904	0.218935	3118	
0.197776	-0.639810	1113	
0.179571	0.190910	9724	
-0.234747	0.269702	5929	
-0.101142	0.254667	7760	
0.218820	-0.618836	427	
-0.242240	-0.510293	3839	
-0.670155	-0.363767	6934	
0.665429	-0.065704	4624	
-0.487121	-0.640608	3637	
0.241443	0.352128	7067	
0.517380	-0.309150	7649	
-0.831765	-0.205096	8789	
-0.420233	-0.739127	6549	
-0.302094	-0.585722	519	
-0.116923	0.208454	3769	
0.401128	-0.715610	8920	
0.049345	-0.535576	4695	
0.241564	-0.553063	6809	
0.037774	0.352249	8248	
-0.070470	-0.947689	5227	
-0.292257	-0.507906	4183	
0.697761	-0.254835	7767	
-0.398321	0.837701	6312	
-0.130712	-0.683053	7965	
-0.909629	-0.041603	2005	
0.331925	-0.853202	5314	
0.094264	0.403950	4877	
0.514078	-0.578249	2727	
-0.398211	-0.634633	4454	
0.052576	-0.774606	2865	
0.088719	-0.678965	5306	
0.111006	0.201770	3500	
0.407902	0.181885	1798	
-0.274607	-0.794679	8986	
0.425842	-0.052885	9092	
0.462559	0.299554	4469	
-0.551865	-0.789338	8195	
0.434755	-0.304167	4956	
0.530175	-0.342718	10566	
-0.514986	-0.598232	9744	
0.584234	-0.448194	3327	
-0.697618	0.576857	7098	
-0.143202	-0.588312	2496	
0.057383	-0.528086	4695	
0.198219	-0.833373	7449	
-0.225461	0.285566	5929	
0.256746	0.173261	5527	
0.732969	-0.110194	902	
-0.248999	-0.550314	10574	
0.177167	0.258279	3967	
0.560562	0.134850	8872	
-0.080111	-0.685326	7465	
0.112086	-0.775070	1078	
-0.867541	-0.168861	9491	
0.344393	0.264571	10926	
0.323072	-0.438071	7735	
-0.920770	-0.082747	4291	
0.419921	-0.648993	6352	
0.399724	-0.438516	7342	
-0.814040	-0.510242	8924	
-0.252184	0.903215	9646	
0.253220	-0.423520	4810	
-0.182525	0.446905	6531	
0.225764	0.261572	7050	
0.681113	-0.258576	6017	
0.228722	-0.873022	7975	
-0.753037	-0.379951	794	
-0.377175	-0.868030	10119	
-0.724723	-0.247400	9487	
0.617574	-0.485494	9920	
-0.448768	-0.695931	6058	
0.172085	0.418702	5869	
0.223590	0.219403	6202	
-0.357433	-0.826758	523	
-0.366698	-0.895170	10071	
0.004935	0.217190	4294	
0.367293	-0.462733	1200	
-0.137863	0.367981	1534	
-0.694953	-0.681018	5556	
-0.711218	-0.317706	2696	
-0.162315	-0.536507	5053	
0.566472	-0.481075	2599	
-0.137914	0.332258	6744	
-0.238267	-0.498121	4197	
0.654157	-0.059352	402	
-0.191218	-0.720732	2236	
-0.692237	0.548653	5122	
-0.502223	-0.373474	9971	
-0.691486	-0.168743	3062	
0.540166	-0.159751	10267	
-0.394837	-0.732934	6372	
-0.853314	0.264425	8696	
-0.120813	-0.824668	5547	
0.489130	0.102336	9070	
0.191478	0.433963	8747	
-0.089295	0.184781	7992	
0.034476	-0.632824	3961	
-0.521741	0.832782	9343	
-0.465439	-0.759625	4947	
0.233945	-0.589465	353	
0.012049	-0.827783	4684	
-0.862924	-0.256083	7832	
-0.599831	-0.366861	7144	
0.446561	-0.475382	5745	
0.236773	-0.542014	6809	
-0.110082	-0.694808	8607	
0.737217	-0.139816	2504	
-0.065240	-0.770731	3249	
-0.092618	0.434980	6562	
-0.897516	0.056227	9927	
-0.850393	-0.307908	10822	
-0.679327	-0.291063	6620	
-0.943455	-0.030713	2790	
0.254098	-0.585624	341	
0.234685	0.302769	6101	
0.609229	-0.446908	5427	
-0.651774	-0.329095	9570	
-0.006362	-0.584518	1563	
0.035850	-0.658603	4596	
0.309382	-0.859730	5314	
-0.602136	-0.712066	1059	
0.300109	-0.758198	6494	
0.551562	0.210288	8749	
0.337190	0.318424	3085	
-0.216223	-0.533638	4225	
-0.395417	-0.583876	10520	
0.443470	-0.256068	7700	
-0.281350	0.946490	9260	
0.684549	-0.371404	3363	
0.495599	-0.720877	7833	
-0.841880	-0.293613	9831	
-0.498194	-0.524508	3305	
0.038968	-0.784903	2471	
0.409909	-0.217231	7016	
0.282670	-0.707417	2436	
-0.767292	-0.099373	3418	
0.736589	-0.198856	4237	
0.168344	-0.820527	5873	
-0.671237	-0.530586	3791	
0.441830	0.046189	4248	
-0.806654	0.137577	8950	
0.331859	0.037766	9436	
-0.839622	-0.414001	10827	
-0.602510	-0.451906	5821	
0.392248	-0.236384	5679	
-0.599811	-0.334223	7729	
0.608893	-0.529345	9336	
0.321002	0.395671	5076	
-0.606079	-0.276216	2630	
-0.258098	-0.787612	4317	
0.550743	-0.629773	2825	
-0.957200	-0.073402	772	
0.394714	-0.634025	2549	
-0.578267	-0.388611	5601	
0.131181	0.002758	10354	
-0.173265	-0.562833	9970	
-0.782203	-0.179281	9451	
0.370169	-0.539514	1011	
-0.379356	-0.626508	4052	
0.357312	-0.718226	6652	
0.283673	-0.577548	8209	
0.363160	-0.163661	10273	
-0.098883	-0.756519	3095	
-0.397732	-0.568972	10520	
0.467782	-0.186764	7250	
0.530923	-0.159259	10427	
0.134816	-0.082138	2411	
-0.663556	-0.281513	641	
-0.492024	-0.760198	10446	
-0.459643	-0.384719	8616	
0.026261	-0.506828	2367	
-0.876805	-0.046747	1396	
-0.079252	-0.750632	3249	
-0.783276	-0.154025	8529	
-0.086017	0.277679	1317	
0.166288	-0.106003	4008	
0.616340	-0.037595	9138	
0.069352	0.119998	10586	
-0.774868	0.339393	10921	
0.525198	-0.058450	3646	
0.043216	-0.565158	7864	
0.586272	0.087585	3002	
-0.173295	0.230739	4626	
0.130894	-0.643160	4796	
-0.369206	-0.513913	7957	
-0.627649	-0.543981	1026	
-0.391684	-0.483035	7254	
-0.202873	-0.645091	4240	
-0.619715	-0.701272	727	
-0.129564	-0.678340	7965	
0.225364	-0.062526	7357	
-0.658596	0.545910	3710	
-0.785261	-0.212415	9168	
-0.115365	0.455768	9615	
0.152723	-0.683424	6573	
0.222188	0.435359	6948	
0.375562	-0.477727	1164	
0.299933	0.337629	3587	
-0.864445	0.210505	5037	
0.305588	0.225707	7285	
-0.520002	-0.414889	8301	
0.217293	0.033856	5605	
-0.566085	-0.600799	10989	
0.230482	-0.564742	8758	
-0.223861	0.225066	10008	
-0.662364	-0.601811	6208	
-0.019973	0.225615	4621	
0.304255	-0.521707	3993	
0.672289	-0.384381	6683	
0.023533	-0.859879	7165	
-0.769001	0.585432	5175	
-0.404580	-0.636754	4913	
0.670127	-0.216643	7749	
0.399944	0.306297	1877	
-0.500212	-0.840863	3814	
0.743616	0.085080	7491	
-0.293371	-0.579698	9986	
0.457023	-0.074099	5417	
0.540649	0.266528	1853	
-0.512989	-0.342052	7385	
-0.154744	-0.707863	4022	
-0.145627	-0.650872	4918	
0.635846	0.044911	8948	
0.422259	-0.566173	1342	
0.435932	0.247947	5814	
-0.470041	0.798386	1281	
-0.350873	0.242821	806	
-0.284875	0.217274	4452	
-0.740100	-0.375164	562	
-0.919670	-0.314200	572	
0.261642	0.300861	5361	
-0.420108	0.886215	1434	
0.610391	-0.324600	5664	
0.064128	0.319403	8242	
0.155004	-0.075669	3820	
0.069335	0.096882	406	
-0.250898	-0.687795	7742	
-0.077216	-0.515334	3706	
0.390072	0.097486	8988	
0.198310	0.375742	2564	
0.507265	-0.098866	4150	
-0.945183	-0.259026	1057	
0.539833	-0.041212	9855	
-0.367201	-0.881149	10119	
0.243743	0.424565	8572	
0.302084	-0.451275	9112	
-0.938307	-0.230657	1057	
0.351024	0.118800	8118	
0.176292	0.235757	2003	
-0.101156	0.432558	9149	
0.041216	0.247727	7078	
0.299952	0.189419	3704	
0.130424	0.202348	6247	
0.494165	-0.674182	5686	
-0.766504	-0.414589	1600	
0.418544	0.113728	2685	
-0.867279	0.322280	10946	
0.064871	0.236828	8026	
0.155173	-0.860101	6820	
-0.189495	-0.792521	2011	
0.457620	-0.401657	8296	
-0.792006	0.065641	1809	
0.279941	0.071142	724	
0.394469	-0.137729	7213	
-0.402765	0.864467	1864	
-0.597618	-0.658761	4976	
0.378064	-0.421494	6254	
-0.480807	0.749507	6697	
-0.051006	0.417172	4508	
-0.058865	0.285377	2113	
-0.872009	-0.175459	8224	
-0.517730	-0.479460	1758	
-0.789235	0.276864	4180	
0.122478	-0.540465	5437	
-0.504614	0.797947	1501	
0.570826	0.021027	6225	
-0.172202	-0.826211	4911	
0.011016	-0.742057	3299	
-0.080836	-0.701781	7815	
0.014041	-0.969108	5974	
-0.723148	0.537802	8135	
0.592668	-0.036929	10947	
0.441283	-0.683310	5875	
-0.211027	0.231428	1373	
-0.555283	0.685583	5766	
-0.914296	-0.120092	7696	
-0.250420	-0.478754	4249	
-0.874109	0.249014	1285	
0.190160	-0.034322	2385	
0.303802	0.203170	5291	
-0.491150	-0.476131	573	
-0.280544	-0.767511	1933	
-0.438085	0.861991	9023	
-0.518627	-0.517163	4288	
0.378354	-0.329640	7774	
0.312219	-0.419966	6316	
-0.565140	-0.562531	10441	
-0.738928	-0.300867	2465	
-0.439798	-0.602830	9412	
-0.337252	-0.573316	6571	
0.192631	-0.080909	456	
