time = 1.5002	Re = 25	rotation = -1.87584e-05
-0.719308	-0.172808	2075	
-0.720557	-0.172637	1087	
-0.721833	-0.172479	1087	
-0.723189	-0.172295	1087	
-0.724522	-0.172133	1087	
-0.725839	-0.171965	1087	
-0.727293	-0.171776	1087	
-0.728664	-0.171602	1087	
-0.730204	-0.171403	1087	
-0.732053	-0.171087	1087	
-0.733486	-0.170837	1087	
-0.734664	-0.170633	1087	
-0.735912	-0.170438	1087	
-0.737386	-0.170231	1087	
-0.738869	-0.170067	1087	
-0.740255	-0.169916	1087	
-0.741816	-0.169742	2089	
-0.743218	-0.169682	4109	
-0.744633	-0.169548	4109	
-0.745990	-0.169395	4109	
-0.747371	-0.169229	4109	
-0.748782	-0.169034	4109	
-0.750161	-0.168835	4109	
-0.751650	-0.168595	4109	
-0.753163	-0.168348	4109	
-0.754799	-0.168075	4109	
-0.756359	-0.167792	4109	
-0.757966	-0.167500	4109	
-0.759582	-0.167206	4109	
-0.761160	-0.166878	4109	
-0.762778	-0.166533	4109	
-0.764697	-0.166163	4109	
-0.766530	-0.165780	9452	
-0.768201	-0.165400	9452	
-0.769899	-0.164992	9452	
-0.771430	-0.164617	9452	
-0.773204	-0.164172	8530	
-0.774721	-0.163770	8530	
-0.776230	-0.163359	8530	
-0.777617	-0.162986	8530	
-0.780234	-0.162254	8530	
-0.782188	-0.161648	8530	
-0.783424	-0.161205	8530	
-0.784850	-0.160728	8530	
-0.786144	-0.160280	8530	
-0.787518	-0.159799	8530	
-0.788831	-0.159337	7655	
-0.790187	-0.158865	7655	
-0.791567	-0.158366	7655	
-0.792929	-0.157869	8689	
-0.794196	-0.157367	8689	
-0.795548	-0.156776	8689	
-0.796941	-0.156162	8689	
-0.798299	-0.155574	8689	
-0.799644	-0.154994	8689	
-0.801023	-0.154403	8689	
-0.802335	-0.153833	8689	
-0.803994	-0.153220	8689	
-0.805405	-0.152629	8689	
-0.806662	-0.152038	8689	
-0.807935	-0.151432	8689	
-0.809337	-0.150762	8225	
-0.810446	-0.150238	8225	
-0.811376	-0.149804	8225	
-0.812428	-0.149307	8225	
-0.813390	-0.148840	8225	
-0.814544	-0.148304	8225	
-0.815734	-0.147717	8225	
-0.816936	-0.147150	8225	
-0.818045	-0.146610	8225	
-0.819173	-0.146054	8225	
-0.820304	-0.145450	8225	
-0.821418	-0.144876	8225	
-0.823343	-0.143837	9418	
-0.824940	-0.142964	9418	
-0.826338	-0.142108	9418	
-0.827666	-0.141260	9418	
-0.829079	-0.140344	9598	
-0.830539	-0.139372	9598	
-0.832652	-0.137888	9598	
-0.833738	-0.137158	9598	
-0.834968	-0.136306	9598	
-0.836051	-0.135540	9598	
-0.837073	-0.134866	9598	
-0.838003	-0.134229	8902	
-0.838890	-0.133617	8902	
-0.839811	-0.132959	8902	
-0.840661	-0.132351	8902	
-0.841548	-0.131703	8902	
-0.842449	-0.131037	8902	
-0.843264	-0.130428	8902	
-0.844162	-0.129733	8902	
-0.845135	-0.129002	8902	
-0.846054	-0.128305	8902	
-0.847365	-0.127212	8902	
-0.848536	-0.126285	8902	
-0.849541	-0.125498	361	
-0.850443	-0.124801	361	
-0.851450	-0.124093	361	
-0.852364	-0.123310	361	
-0.853135	-0.122584	361	
-0.853935	-0.121817	361	
-0.854730	-0.121016	361	
-0.855478	-0.120350	361	
-0.856369	-0.119582	361	
-0.857162	-0.118833	361	
-0.857826	-0.118143	361	
-0.858500	-0.117433	361	
-0.859253	-0.116695	361	
-0.859976	-0.116048	361	
-0.860876	-0.115223	361	
-0.861711	-0.114448	361	
-0.862497	-0.113713	361	
-0.863343	-0.112923	361	
-0.864136	-0.112180	361	
-0.864970	-0.111390	361	
-0.865826	-0.110564	361	
-0.866625	-0.109799	361	
-0.867432	-0.109025	361	
-0.868306	-0.108178	361	
-0.869068	-0.107407	361	
-0.869910	-0.106569	361	
-0.870722	-0.105757	361	
-0.871571	-0.104892	1650	
-0.872418	-0.103985	2422	
-0.873233	-0.103078	2422	
-0.873990	-0.102229	2422	
-0.874972	-0.101175	2422	
-0.875862	-0.100234	2422	
-0.876856	-0.099136	2422	
-0.877708	-0.098162	2422	
-0.878492	-0.097260	2422	
-0.879155	-0.096483	2422	
-0.879892	-0.095602	2422	
-0.880696	-0.094624	2422	
-0.881350	-0.093825	2422	
-0.882191	-0.092783	2422	
-0.882895	-0.091894	2422	
-0.883696	-0.090868	2422	
-0.884337	-0.090033	2422	
-0.885089	-0.089036	2422	
-0.885892	-0.087979	2422	
-0.886668	-0.086920	2422	
-0.887337	-0.085992	2422	
-0.888101	-0.084940	2422	
-0.888870	-0.083838	1989	
-0.889631	-0.082748	1989	
-0.890482	-0.081546	1989	
-0.891350	-0.080291	1989	
-0.892140	-0.079135	1989	
-0.893075	-0.077765	1989	
-0.893946	-0.076459	1989	
-0.894811	-0.075163	1989	
-0.895728	-0.073746	1989	
-0.896670	-0.072294	1989	
-0.897006	-0.071511	1989	
-0.897569	-0.070401	1989	
-0.898260	-0.069117	1989	
-0.898823	-0.067923	1989	
-0.899613	-0.066303	1989	
-0.900263	-0.064996	1989	
-0.900891	-0.063785	7937	
-0.901564	-0.062497	7937	
-0.902188	-0.061310	2805	
-0.902843	-0.060081	2805	
-0.903427	-0.058965	2805	
-0.904267	-0.057388	2805	
-0.904896	-0.055661	2006	
-0.905526	-0.054115	2006	
-0.906116	-0.052768	2006	
-0.906729	-0.051376	2006	
-0.907339	-0.049947	2006	
-0.907917	-0.048581	2006	
-0.908509	-0.047119	2006	
-0.908988	-0.045954	2006	
-0.909483	-0.044700	2006	
-0.910001	-0.043398	2006	
-0.910675	-0.042005	2006	
-0.911462	-0.040473	2006	
-0.912075	-0.039079	2006	
-0.912577	-0.037878	2006	
-0.913212	-0.036244	1709	
-0.913720	-0.034841	1709	
-0.914388	-0.032951	1709	
-0.914901	-0.031392	1709	
-0.915412	-0.029828	1709	
-0.915881	-0.028370	6237	
-0.916356	-0.026888	6237	
-0.916824	-0.025395	6237	
-0.917321	-0.023804	6237	
-0.917817	-0.022202	6237	
-0.918267	-0.020677	6237	
-0.918685	-0.019232	6237	
-0.919517	-0.016726	6237	
-0.920033	-0.015038	6237	
-0.920525	-0.013279	6237	
-0.921049	-0.011378	6237	
-0.921510	-0.009611	2231	
-0.921894	-0.008029	2231	
-0.922289	-0.006358	2231	
-0.922653	-0.004769	2231	
-0.922945	-0.003454	2231	
-0.923317	-0.001749	2231	
-0.923692	0.000025	2231	
-0.924030	0.001677	2231	
-0.924326	0.003177	2231	
-0.924712	0.005102	2231	
-0.925020	0.006779	2231	
-0.925382	0.008743	9250	
-0.925695	0.010433	9250	
-0.926010	0.012149	9250	
-0.926248	0.013555	9250	
-0.926497	0.015046	9250	
-0.926764	0.016663	9250	
-0.927035	0.018331	9250	
-0.927279	0.019913	9250	
-0.927545	0.021720	1582	
-0.927766	0.023390	1582	
-0.927992	0.025145	1582	
-0.927945	0.026083	1582	
-0.928002	0.027459	1582	
-0.928089	0.028859	1582	
-0.928207	0.030523	1582	
-0.928626	0.033155	1582	
-0.928746	0.034796	1582	
-0.928873	0.036492	1582	
-0.929010	0.038266	1582	
-0.929127	0.039896	1582	
-0.929248	0.041652	1582	
-0.929345	0.043250	1582	
-0.929460	0.045139	1582	
-0.929579	0.047127	466	
-0.929723	0.049030	466	
-0.929878	0.051038	466	
-0.930028	0.053025	466	
-0.930176	0.055050	892	
-0.930311	0.057000	892	
-0.930477	0.059365	892	
-0.930601	0.061304	892	
-0.930713	0.063262	710	
-0.930797	0.065196	710	
-0.930884	0.067175	710	
-0.930963	0.069050	710	
-0.931027	0.070942	710	
-0.931074	0.072705	710	
-0.931123	0.074421	710	
-0.931158	0.076274	710	
-0.931198	0.078269	710	
-0.931232	0.080268	710	
-0.931245	0.082120	710	
-0.931253	0.083930	710	
-0.931264	0.085960	710	
-0.931253	0.087884	710	
-0.931245	0.089913	710	
-0.931228	0.091962	10919	
-0.931193	0.093942	10919	
-0.931156	0.096203	10919	
-0.931109	0.098295	10919	
-0.931057	0.100654	10919	
-0.930888	0.102757	10919	
-0.930661	0.105116	10919	
-0.930480	0.107105	10919	
-0.930069	0.109748	10919	
-0.929852	0.112326	10919	
-0.929588	0.114995	10919	
-0.929309	0.117462	9753	
-0.929049	0.119766	848	
-0.928794	0.121851	848	
-0.928494	0.124354	848	
-0.928204	0.126493	848	
-0.927909	0.128579	848	
-0.927601	0.130552	848	
-0.927282	0.132568	848	
-0.926929	0.134740	848	
-0.926589	0.136760	848	
-0.926230	0.138797	848	
-0.925876	0.140764	848	
-0.925537	0.143015	848	
-0.925214	0.145335	848	
-0.924883	0.147504	2000	
-0.924518	0.149721	2000	
-0.924161	0.151898	2000	
-0.923788	0.154155	2000	
-0.923396	0.156441	2000	
-0.922990	0.158872	2000	
-0.922630	0.160934	2000	
-0.922222	0.163086	10270	
-0.921784	0.165503	10270	
-0.921329	0.168013	10270	
-0.920931	0.170096	10270	
-0.920467	0.172488	9989	
-0.920063	0.174931	9989	
-0.919630	0.177625	9989	
-0.919164	0.180221	9989	
-0.918721	0.182629	9989	
-0.918236	0.185257	9989	
-0.917751	0.187801	9989	
-0.917167	0.190582	9989	
-0.916586	0.193254	9989	
-0.916030	0.195792	9989	
-0.915512	0.198281	7964	
-0.914952	0.200933	8850	
-0.914369	0.203687	8850	
-0.913839	0.206075	8850	
-0.913286	0.209025	8850	
-0.912758	0.211808	8850	
-0.912228	0.214290	8850	
-0.911646	0.216978	8850	
-0.911039	0.219721	8850	
-0.910278	0.222401	8850	
-0.909527	0.225115	8850	
-0.908734	0.227934	6274	
-0.907927	0.230663	6274	
-0.907116	0.233363	6274	
-0.906365	0.235786	6274	
-0.905670	0.238188	6274	
-0.904964	0.240580	6274	
-0.904152	0.243348	6274	
-0.903396	0.245880	1492	
-0.902709	0.248225	1492	
-0.902016	0.250617	1492	
-0.901279	0.253118	8887	
-0.900358	0.255944	8887	
-0.899454	0.258943	8887	
-0.898528	0.262059	1443	
-0.897716	0.265122	1443	
-0.896885	0.268044	1443	
-0.896049	0.270836	1443	
-0.895250	0.273402	1443	
-0.894414	0.276055	1453	
-0.893566	0.278708	1453	
-0.892691	0.281432	8452	
-0.891837	0.284084	8452	
-0.890956	0.286815	8452	
-0.890160	0.289445	8452	
-0.889334	0.292102	8452	
-0.888496	0.294728	8452	
-0.887635	0.297391	8452	
-0.886821	0.299815	10091	
-0.886002	0.302166	10091	
-0.885096	0.304753	10091	
-0.884179	0.307047	10091	
-0.883234	0.309427	10091	
-0.882162	0.312216	10091	
-0.881078	0.315091	10091	
-0.880075	0.317728	10091	
-0.879047	0.320446	10945	
-0.878050	0.323047	10930	
-0.877012	0.325702	10930	
-0.876039	0.328119	10930	
-0.875061	0.330547	10930	
-0.873903	0.333468	10930	
-0.872787	0.336336	10930	
-0.871630	0.339205	10930	
-0.870433	0.342140	10930	
-0.869215	0.344968	10930	
-0.868032	0.347701	10548	
-0.866887	0.350400	10548	
-0.865791	0.352997	10293	
-0.864665	0.355700	10293	
-0.863525	0.358430	10293	
-0.862503	0.360772	10293	
-0.861458	0.363160	10293	
-0.860379	0.365641	10293	
-0.859225	0.368394	10293	
-0.858065	0.371170	10293	
-0.856873	0.374014	10293	
-0.855707	0.376717	10293	
-0.854511	0.379451	10293	
-0.853377	0.381923	10293	
-0.852278	0.384307	10293	
-0.851084	0.386864	10195	
-0.849908	0.389361	2214	
-0.848721	0.391847	650	
-0.847510	0.394376	650	
-0.846292	0.396889	650	
-0.845028	0.399489	650	
-0.843733	0.402137	650	
-0.842585	0.404397	650	
-0.841392	0.406768	650	
-0.840175	0.409209	650	
-0.838928	0.411697	650	
-0.837624	0.414359	650	
-0.836370	0.416902	650	
-0.835065	0.419500	650	
-0.833753	0.422090	10656	
-0.832364	0.424827	10656	
-0.831048	0.427347	10656	
-0.829778	0.429781	10656	
-0.828512	0.432129	6670	
-0.827198	0.434524	6670	
-0.825875	0.436934	6670	
-0.824556	0.439291	6670	
-0.823293	0.441524	6670	
-0.821993	0.443840	6670	
-0.820644	0.446223	6670	
-0.819200	0.448760	6670	
-0.817739	0.451319	6670	
-0.816314	0.453804	7499	
-0.814936	0.456204	7499	
-0.813607	0.458500	7499	
-0.812277	0.460811	7499	
-0.810964	0.463063	10337	
-0.809632	0.465308	10337	
-0.808405	0.467306	10337	
-0.807089	0.469431	10337	
-0.805796	0.471482	10337	
-0.804537	0.473489	10337	
-0.803226	0.475668	10337	
-0.801724	0.478029	10337	
-0.800343	0.480204	10337	
-0.799002	0.482288	10694	
-0.797694	0.484312	10694	
-0.796474	0.486239	10694	
-0.795304	0.488054	10694	
-0.794071	0.489975	10694	
-0.792750	0.492017	11022	
-0.791411	0.494082	11022	
-0.790104	0.496094	11022	
-0.788815	0.498037	11022	
-0.787554	0.499852	11022	
-0.786315	0.501614	11022	
-0.785047	0.503269	11022	
-0.783789	0.504911	11022	
-0.782524	0.506571	11022	
-0.781263	0.508232	8910	
-0.780091	0.509776	8910	
-0.778958	0.511253	8910	
-0.777850	0.512676	8910	
-0.776696	0.514117	8910	
-0.775733	0.515262	8910	
-0.774735	0.516456	8910	
-0.773761	0.517586	8910	
-0.772814	0.518664	8910	
-0.771834	0.519783	9254	
-0.770830	0.520927	9254	
-0.769891	0.521964	9254	
-0.769011	0.522916	9254	
-0.768093	0.523920	9254	
-0.767172	0.524915	9254	
-0.766328	0.525787	9254	
-0.765514	0.526598	9254	
-0.764636	0.527348	9254	
-0.763776	0.528126	9254	
-0.763012	0.528817	9254	
-0.762266	0.529504	9254	
-0.761477	0.530239	9254	
-0.760689	0.530988	9254	
-0.759988	0.531646	9392	
-0.759293	0.532312	9392	
-0.758589	0.533008	9392	
-0.757831	0.533794	9392	
-0.757136	0.534504	9392	
-0.756470	0.535194	9392	
-0.755797	0.535901	9392	
-0.755112	0.536643	9392	
-0.754432	0.537366	9392	
-0.753753	0.538106	9392	
-0.753086	0.538854	9392	
-0.752450	0.539549	9392	
-0.751819	0.540241	9392	
-0.751186	0.540931	9392	
-0.750565	0.541612	9392	
-0.749945	0.542374	9392	
-0.749343	0.543139	9392	
-0.748757	0.543853	9392	
-0.748185	0.544529	9392	
-0.747586	0.545234	9392	
-0.746989	0.545937	9392	
-0.746407	0.546669	9392	
-0.745803	0.547435	9392	
-0.745204	0.548197	9392	
-0.744591	0.548954	8356	
-0.743988	0.549701	8356	
-0.743374	0.550453	8356	
-0.742626	0.551179	8356	
-0.741902	0.551935	8356	
-0.741214	0.552707	8356	
-0.740544	0.553466	8356	
-0.739881	0.554211	8356	
-0.739296	0.554883	8356	
-0.738729	0.555530	8356	
-0.738141	0.556189	8136	
-0.737560	0.556860	8136	
-0.736969	0.557571	8136	
-0.736372	0.558286	8136	
-0.735766	0.558987	8136	
-0.735147	0.559704	8304	
-0.734501	0.560448	8304	
-0.733867	0.561176	8304	
-0.733233	0.561907	8304	
-0.732609	0.562629	8304	
-0.731986	0.563368	8304	
-0.731349	0.564139	8304	
-0.730695	0.564954	8304	
-0.730038	0.565773	8304	
-0.729397	0.566565	8304	
-0.728742	0.567370	8304	
-0.728089	0.568176	8304	
-0.727434	0.568993	8304	
-0.726754	0.569843	8304	
-0.726077	0.570683	8304	
-0.725409	0.571498	8304	
-0.724740	0.572301	8304	
-0.724065	0.573105	8304	
-0.723394	0.573893	8304	
-0.722717	0.574681	8304	
-0.722038	0.575465	8304	
-0.721354	0.576249	8304	
-0.720676	0.577018	8304	
-0.719996	0.577819	8304	
-0.719322	0.578622	8304	
-0.718644	0.579433	8304	
-0.717907	0.580234	8304	
-0.717135	0.581042	8304	
-0.716357	0.581880	8304	
-0.715612	0.582688	8304	
-0.714875	0.583499	8304	
-0.714142	0.584310	8304	
-0.713421	0.585121	7097	
-0.712714	0.585947	7097	
-0.712117	0.586710	7097	
-0.711437	0.587535	7097	
-0.710794	0.588309	7097	
-0.710139	0.589093	7097	
-0.709486	0.589874	7097	
-0.708815	0.590672	8655	
-0.708127	0.591479	8655	
-0.707423	0.592309	8655	
-0.706699	0.593166	8655	
-0.706007	0.593977	8655	
-0.705315	0.594792	8655	
-0.704626	0.595603	8655	
-0.703931	0.596423	8655	
-0.703237	0.597243	8655	
-0.702548	0.598058	8655	
-0.701837	0.598899	8655	
-0.701112	0.599760	8655	
-0.700396	0.600605	8655	
-0.699666	0.601444	8655	
-0.698924	0.602285	8655	
-0.698187	0.603116	8655	
-0.697453	0.603939	8655	
-0.696719	0.604755	8655	
-0.695994	0.605559	8655	
-0.695269	0.606355	8655	
-0.694537	0.607022	8655	
-0.693818	0.607745	8655	
-0.693070	0.608518	8655	
-0.692291	0.609335	8655	
-0.691515	0.610149	8655	
-0.690743	0.610960	8815	
-0.689987	0.611765	8815	
-0.689236	0.612563	8815	
-0.688485	0.613357	8815	
-0.687736	0.614146	8815	
-0.686996	0.614923	8815	
-0.686307	0.615656	8815	
-0.685621	0.616381	8815	
-0.684948	0.617117	8815	
-0.684264	0.617861	8815	
-0.683557	0.618609	8815	
-0.682851	0.619350	8815	
-0.682146	0.620085	8815	
-0.681441	0.620815	9800	
-0.680727	0.621543	9800	
-0.680016	0.622265	9800	
-0.679308	0.622981	9800	
-0.678603	0.623691	9800	
-0.677932	0.624379	9800	
-0.677262	0.625063	9800	
-0.676596	0.625741	9800	
-0.675932	0.626415	9800	
-0.675268	0.627085	9800	
-0.674607	0.627749	9800	
-0.673948	0.628410	9800	
-0.673267	0.629076	9800	
-0.672588	0.629737	9800	
-0.671913	0.630393	9800	
-0.671240	0.631042	9800	
-0.670581	0.631631	9800	
-0.669913	0.632250	9800	
-0.669244	0.632871	9800	
-0.668577	0.633490	9800	
-0.667912	0.634106	9800	
-0.667260	0.634717	9800	
-0.666616	0.635324	10359	
-0.665975	0.635928	10359	
-0.665336	0.636526	10359	
-0.664700	0.637120	10359	
-0.664066	0.637709	10359	
-0.663435	0.638293	10359	
-0.662806	0.638872	10359	
-0.662178	0.639447	10359	
-0.661553	0.640016	10359	
-0.660930	0.640582	10359	
-0.660308	0.641143	10359	
-0.659688	0.641699	10359	
-0.659069	0.642251	10359	
-0.658451	0.642799	10359	
-0.657835	0.643343	10359	
-0.657221	0.643883	10359	
-0.656609	0.644418	10359	
-0.655998	0.644948	10359	
-0.655389	0.645475	10359	
-0.654782	0.645996	10359	
-0.654176	0.646513	10359	
-0.653573	0.647026	10359	
-0.652972	0.647533	10359	
-0.652373	0.648036	10359	
-0.651776	0.648535	10359	
-0.651182	0.649028	10359	
-0.650590	0.649516	10359	
-0.650000	0.650000	10359	
