time = 2.5002	Re = 25	rotation = -5.21051e-05
-0.137059	-0.299795	7841	
-0.141838	-0.298693	7841	
-0.146691	-0.297544	3367	
-0.151343	-0.296417	3367	
-0.155756	-0.295332	3367	
-0.159939	-0.294303	3226	
-0.164301	-0.293232	2173	
-0.169680	-0.291809	2173	
-0.174307	-0.290625	2173	
-0.179562	-0.289304	2202	
-0.184246	-0.288037	1134	
-0.189858	-0.286528	2048	
-0.198988	-0.284275	2048	
-0.209549	-0.281692	7866	
-0.218749	-0.279357	8320	
-0.227391	-0.277034	7414	
-0.233387	-0.275306	7414	
-0.239319	-0.273648	7414	
-0.245691	-0.271898	5932	
-0.251913	-0.270143	5932	
-0.256195	-0.268839	5932	
-0.259239	-0.267879	5932	
-0.262744	-0.266795	9500	
-0.269905	-0.264525	9500	
-0.279955	-0.261541	9362	
-0.283342	-0.260434	9639	
-0.287116	-0.259167	9639	
-0.291376	-0.257851	9639	
-0.293647	-0.256934	9639	
-0.295937	-0.256083	10153	
-0.296731	-0.255599	7032	
-0.296923	-0.255221	7032	
-0.299010	-0.254349	6072	
-0.301458	-0.253387	6072	
-0.301354	-0.253117	6072	
-0.300879	-0.252918	6072	
-0.302019	-0.252264	6072	
-0.301336	-0.252086	6072	
-0.307528	-0.249943	6072	
-0.316361	-0.247069	7427	
-0.319293	-0.245751	7427	
-0.320213	-0.244999	7427	
-0.320628	-0.244450	7427	
-0.320166	-0.244146	7427	
-0.318772	-0.244070	7427	
-0.318828	-0.243676	7427	
-0.320800	-0.242790	7427	
-0.320314	-0.242542	7427	
-0.320669	-0.242061	7427	
-0.322165	-0.241142	7427	
-0.326679	-0.239125	7427	
-0.330885	-0.237209	7974	
-0.333248	-0.235964	6288	
-0.338893	-0.233633	6288	
-0.339861	-0.232720	6288	
-0.341193	-0.231645	6288	
-0.342675	-0.230032	6288	
-0.346614	-0.227881	5211	
-0.346845	-0.227063	5211	
-0.349458	-0.225431	5211	
-0.357752	-0.221533	5211	
-0.365988	-0.217516	635	
-0.373601	-0.212999	1178	
-0.378025	-0.210390	1178	
-0.381951	-0.207775	1178	
-0.387323	-0.204654	1092	
-0.391331	-0.202032	1092	
-0.396324	-0.199024	4812	
-0.399511	-0.196666	4812	
-0.406734	-0.192168	1798	
-0.411904	-0.188779	1798	
-0.417830	-0.184962	1798	
-0.422690	-0.181659	2897	
-0.427780	-0.178133	2897	
-0.433471	-0.174281	2329	
-0.439928	-0.169648	2911	
-0.449166	-0.163351	2911	
-0.458852	-0.156089	3855	
-0.466802	-0.150089	2568	
-0.475883	-0.143197	2568	
-0.486835	-0.135122	459	
-0.500096	-0.125187	1079	
-0.513473	-0.115623	1049	
-0.527025	-0.106189	10772	
-0.542132	-0.096357	8057	
-0.558748	-0.086625	10439	
-0.580146	-0.075174	9424	
-0.603484	-0.064590	2035	
-0.624648	-0.056694	3190	
-0.639289	-0.053747	10170	
-0.648960	-0.056378	10170	
-0.653210	-0.074654	1360	
-0.739517	-0.130396	1921	
-0.854861	-0.074123	857	
-0.887763	0.002750	1399	
-0.890885	0.071637	9090	
-0.882964	0.127977	695	
-0.866072	0.190579	2992	
-0.848593	0.238842	1106	
-0.832836	0.277769	7510	
-0.820373	0.306124	8332	
-0.805874	0.338015	7208	
-0.784326	0.381236	10672	
-0.765077	0.417816	6841	
-0.743122	0.457357	5112	
-0.724550	0.488006	4977	
-0.703670	0.519660	5086	
-0.680872	0.552706	5121	
-0.658822	0.581795	5162	
-0.631564	0.614451	5210	
-0.589336	0.660182	457	
-0.532987	0.712906	6738	
-0.488203	0.748330	7796	
-0.444769	0.778192	7915	
-0.406903	0.801245	6285	
-0.372147	0.819775	9886	
-0.334687	0.837926	10112	
-0.297151	0.853772	6581	
-0.261385	0.866784	8521	
-0.199919	0.884954	6685	
-0.153657	0.895169	6671	
-0.095130	0.904546	2187	
-0.053468	0.908312	6593	
-0.008895	0.909990	949	
0.031960	0.909244	1222	
0.067431	0.906930	4969	
0.100182	0.903256	5925	
0.144878	0.895994	6319	
0.192234	0.885514	9551	
0.230581	0.874559	9839	
0.271241	0.860214	6345	
0.309889	0.844217	1314	
0.333236	0.832992	523	
0.356994	0.820222	385	
0.378549	0.807616	6479	
0.399817	0.793844	1559	
0.419613	0.779599	1417	
0.437883	0.765119	5399	
0.442656	0.760994	4947	
0.454280	0.750455	8734	
0.463892	0.740882	8734	
0.469561	0.734678	9394	
0.478365	0.724496	9394	
0.482915	0.718534	8103	
0.485669	0.714200	10016	
0.487455	0.711169	10016	
0.489046	0.707205	10016	
0.489122	0.704768	10016	
0.487460	0.704578	10016	
0.484543	0.704577	10016	
0.478869	0.708138	10016	
0.472319	0.712850	8103	
0.465264	0.718167	8103	
0.458286	0.723444	8103	
0.449640	0.729350	8824	
0.438926	0.736827	8824	
0.422502	0.748190	6549	
0.406711	0.758809	6549	
0.388821	0.770168	6336	
0.365315	0.784160	5760	
0.326741	0.805037	854	
0.268633	0.830635	5792	
0.207603	0.851289	7732	
0.147735	0.865917	7944	
0.041974	0.879245	9289	
-0.064063	0.876675	9377	
-0.216033	0.846199	7449	
-0.342499	0.794660	10315	
-0.465478	0.717246	6857	
-0.563815	0.625274	8531	
-0.654410	0.503942	1904	
-0.715430	0.389547	6198	
-0.769538	0.275143	4179	
-0.847472	0.133916	2625	
-0.508716	-0.046835	3198	
-0.405758	-0.062152	4386	
-0.274395	-0.093965	7585	
-0.177284	-0.140719	4998	
-0.116169	-0.140929	8276	
-0.113449	-0.113612	4445	
-0.128121	-0.092094	10392	
-0.134422	-0.073020	10166	
-0.132932	-0.033371	9999	
-0.128431	-0.000329	10354	
-0.125063	0.018222	356	
-0.120901	0.031557	3686	
-0.117368	0.027565	1068	
-0.116802	0.001125	1680	
-0.103006	-0.050533	3998	
-0.010715	-0.115462	1875	
0.071272	-0.147760	5653	
0.138510	-0.181953	6726	
0.193860	-0.219773	5218	
0.254719	-0.263401	4526	
0.294894	-0.291284	783	
0.328988	-0.315037	2053	
0.354333	-0.333871	4361	
0.374085	-0.350671	5224	
0.388443	-0.364795	1064	
0.403067	-0.381854	3398	
0.413729	-0.397081	6512	
0.422396	-0.413032	6512	
0.423474	-0.415324	7034	
0.427048	-0.423160	7242	
0.430351	-0.432315	7242	
0.433459	-0.443181	7258	
0.437052	-0.466764	3430	
0.437767	-0.477488	3788	
0.437521	-0.491803	5746	
0.436025	-0.507068	5600	
0.433819	-0.518435	5600	
0.431097	-0.529786	6420	
0.427221	-0.542587	6855	
0.421548	-0.556862	1341	
0.416297	-0.568272	1341	
0.411242	-0.577956	617	
0.407385	-0.584597	2490	
0.396785	-0.601473	5534	
0.388262	-0.613103	2410	
0.379482	-0.623747	2410	
0.368665	-0.635772	6929	
0.360846	-0.643587	6889	
0.353294	-0.650751	5836	
0.345368	-0.658181	5836	
0.336641	-0.665783	5836	
0.325028	-0.675134	4363	
0.315406	-0.682461	4363	
0.308386	-0.687435	2101	
0.303355	-0.690681	2101	
0.297875	-0.693994	2101	
0.292236	-0.697330	1955	
0.286647	-0.700618	1955	
0.281646	-0.703443	2435	
0.275652	-0.706606	2435	
0.270019	-0.709166	1711	
0.265357	-0.711118	1711	
0.261835	-0.712314	1711	
0.258201	-0.713565	1711	
0.256691	-0.713634	1711	
0.254780	-0.713694	1743	
0.250688	-0.715508	1743	
0.249111	-0.715353	1743	
0.247836	-0.715241	1743	
0.247465	-0.714650	1743	
0.247169	-0.714105	1743	
0.247327	-0.713230	1743	
0.246778	-0.712406	1743	
0.246989	-0.710928	1743	
0.247946	-0.708954	1743	
0.250304	-0.706235	1743	
0.251837	-0.704350	1711	
0.253255	-0.702399	1711	
0.254713	-0.700426	1711	
0.255952	-0.698685	1711	
0.257027	-0.697168	1711	
0.258053	-0.695606	1711	
0.259029	-0.693986	1917	
0.260127	-0.692227	1917	
0.260011	-0.691725	1917	
0.260603	-0.690423	1917	
0.261655	-0.688587	1917	
0.263079	-0.686147	1917	
0.265030	-0.683607	1917	
0.267248	-0.680548	1917	
0.269131	-0.677721	1127	
0.270857	-0.674853	1127	
0.272573	-0.671912	1127	
0.274873	-0.668499	1127	
0.276135	-0.666110	953	
0.277199	-0.663755	953	
0.278151	-0.661217	953	
0.278851	-0.658623	953	
0.279255	-0.656743	953	
0.279629	-0.654047	953	
0.281411	-0.649443	953	
0.282651	-0.645302	953	
0.283534	-0.641700	953	
0.284307	-0.638140	953	
0.285119	-0.634315	487	
0.285579	-0.630604	389	
0.285641	-0.627373	1337	
0.285595	-0.623812	1337	
0.285419	-0.620559	1337	
0.285767	-0.615759	1337	
0.285694	-0.611406	1337	
0.285264	-0.607930	1337	
0.284347	-0.604645	1337	
0.282941	-0.600263	10114	
0.281298	-0.595690	10114	
0.279847	-0.591643	10114	
0.277916	-0.587679	10114	
0.275703	-0.582107	10114	
0.274267	-0.579295	8210	
0.272736	-0.576039	8210	
0.270540	-0.572225	8210	
0.268371	-0.568992	6973	
0.266174	-0.566039	6973	
0.264164	-0.563480	6973	
0.261608	-0.560423	6973	
0.259106	-0.557081	6973	
0.256015	-0.553420	6124	
0.253367	-0.550021	6124	
0.250487	-0.546871	5423	
0.247181	-0.543539	5423	
0.243746	-0.540436	5423	
0.240815	-0.537122	5423	
0.236116	-0.532814	5423	
0.231260	-0.528731	6785	
0.224000	-0.523264	6785	
0.218545	-0.519003	6785	
0.212395	-0.513601	6965	
0.207241	-0.509720	6965	
0.202080	-0.506072	6965	
0.196211	-0.502240	6750	
0.189693	-0.497618	6976	
0.183450	-0.493523	6087	
0.177175	-0.489615	6087	
0.169818	-0.485375	4942	
0.162549	-0.481371	4942	
0.154121	-0.476112	8385	
0.145720	-0.471388	2263	
0.138087	-0.467350	2263	
0.130818	-0.463606	9615	
0.122072	-0.459033	9615	
0.116119	-0.455994	9615	
0.110429	-0.453174	1292	
0.102513	-0.449498	9149	
0.094108	-0.445730	9149	
0.085443	-0.442044	6562	
0.074292	-0.436741	9053	
0.066059	-0.433185	9801	
0.057447	-0.429615	5325	
0.049958	-0.426669	4508	
0.041730	-0.423475	5321	
0.030002	-0.418820	4504	
0.019382	-0.414978	4504	
0.008795	-0.411354	4501	
-0.001089	-0.408025	4501	
-0.009768	-0.405072	3443	
-0.019039	-0.401936	3605	
-0.030769	-0.398001	3605	
-0.039823	-0.395275	3265	
-0.050655	-0.392158	2814	
-0.060359	-0.389466	1950	
-0.069557	-0.386674	1950	
-0.079558	-0.383885	2333	
-0.089954	-0.381099	2175	
-0.103048	-0.377720	9606	
-0.117684	-0.373989	9842	
-0.133390	-0.370258	8246	
-0.147699	-0.366894	1498	
-0.162077	-0.363625	470	
-0.176871	-0.360222	1506	
-0.190078	-0.357350	1506	
-0.201771	-0.354868	2110	
-0.213434	-0.352418	1714	
-0.224760	-0.350014	7067	
-0.236411	-0.347578	7067	
-0.248714	-0.345157	9788	
-0.260665	-0.342966	9788	
-0.270666	-0.341130	9756	
-0.280805	-0.339250	485	
-0.291189	-0.337258	9354	
-0.302562	-0.335332	3587	
-0.313320	-0.333645	1176	
-0.326113	-0.331728	2931	
-0.338454	-0.330016	2931	
-0.354335	-0.327669	3340	
-0.367084	-0.325880	3318	
-0.379540	-0.324079	1859	
-0.392288	-0.322194	2265	
-0.403589	-0.320528	4722	
-0.412298	-0.319320	4722	
-0.420782	-0.318160	2782	
-0.429920	-0.316898	2122	
-0.438008	-0.315790	2122	
-0.445858	-0.314415	1594	
-0.453376	-0.313325	2831	
-0.461886	-0.312125	2831	
-0.470081	-0.310948	4469	
-0.478290	-0.309809	4469	
-0.487146	-0.308580	3090	
-0.496032	-0.307040	3753	
-0.505099	-0.305313	3753	
-0.512299	-0.304161	5857	
-0.521617	-0.302758	5015	
-0.528671	-0.301553	5015	
-0.534531	-0.300637	5015	
-0.540958	-0.299625	6451	
-0.545793	-0.298730	5014	
-0.551170	-0.297434	5014	
-0.558224	-0.295735	5014	
-0.566762	-0.293877	6368	
-0.573034	-0.292502	4536	
-0.578225	-0.291113	4536	
-0.583175	-0.289790	4536	
-0.587282	-0.288746	2870	
-0.591726	-0.287609	2894	
-0.595856	-0.286527	2629	
-0.600710	-0.284657	2629	
-0.605613	-0.283237	2629	
-0.610590	-0.281808	2629	
-0.614985	-0.280388	5323	
-0.618746	-0.279266	5323	
-0.621692	-0.278401	2725	
-0.622952	-0.277956	2725	
-0.624330	-0.277468	2725	
-0.625637	-0.277031	2725	
-0.627352	-0.276486	2725	
-0.629053	-0.275893	2725	
-0.630742	-0.275298	2725	
-0.632839	-0.274578	2725	
-0.634061	-0.274130	2725	
-0.634289	-0.273957	2725	
-0.634587	-0.273757	2725	
-0.634740	-0.273593	2725	
-0.634718	-0.273487	2725	
-0.634718	-0.273371	2725	
-0.634807	-0.273232	3105	
-0.634221	-0.273295	2725	
-0.634235	-0.273199	2725	
-0.634258	-0.273085	2725	
-0.633669	-0.273140	2725	
-0.633509	-0.273085	2725	
-0.632488	-0.273258	2725	
-0.630849	-0.273620	2725	
-0.629225	-0.273974	2725	
-0.627703	-0.274328	2725	
-0.626841	-0.274490	2725	
-0.625186	-0.274849	2725	
-0.624343	-0.274995	2725	
-0.622350	-0.275366	2725	
-0.620357	-0.275765	5323	
-0.619925	-0.275808	5323	
-0.620001	-0.275721	5323	
-0.619422	-0.275800	5323	
-0.619533	-0.275698	5323	
-0.619442	-0.275651	5323	
-0.619795	-0.275493	5323	
-0.619675	-0.275443	5323	
-0.619808	-0.275340	5323	
-0.620693	-0.275042	5323	
-0.620823	-0.274939	5323	
-0.621191	-0.274778	5323	
-0.621410	-0.274654	5323	
-0.622030	-0.274471	5323	
-0.623361	-0.274053	2725	
-0.624205	-0.273758	2725	
-0.625571	-0.273331	2725	
-0.626367	-0.273036	2725	
-0.626808	-0.272854	2725	
-0.627242	-0.272688	2725	
-0.628889	-0.272151	2725	
-0.630667	-0.271576	2725	
-0.632062	-0.271124	2725	
-0.633461	-0.270656	3105	
-0.635170	-0.270054	3105	
-0.636916	-0.269460	3105	
-0.637166	-0.269294	3105	
-0.637746	-0.269022	3105	
-0.638850	-0.268584	3105	
-0.639822	-0.268179	3105	
-0.641280	-0.267593	3105	
-0.642775	-0.267042	3105	
-0.644199	-0.266124	3105	
-0.645635	-0.265468	3105	
-0.646779	-0.264966	3105	
-0.649203	-0.264112	3105	
-0.650114	-0.263714	3105	
-0.651018	-0.263260	642	
-0.652299	-0.262635	642	
-0.653488	-0.262037	770	
-0.654748	-0.261465	770	
-0.655984	-0.260865	770	
-0.656913	-0.260383	770	
-0.658328	-0.259719	770	
-0.659661	-0.259061	770	
-0.661343	-0.258305	9273	
-0.663027	-0.257589	9273	
-0.664580	-0.256894	9273	
-0.666122	-0.256209	9273	
-0.667664	-0.255502	9273	
-0.669419	-0.254692	9273	
-0.670871	-0.253970	9273	
-0.672408	-0.253220	9193	
-0.673742	-0.252527	9193	
-0.675219	-0.251823	9193	
-0.676640	-0.251141	9193	
-0.678068	-0.250424	9265	
-0.679256	-0.249777	9265	
-0.680436	-0.249087	9265	
-0.681760	-0.248345	9265	
-0.683060	-0.247617	9265	
-0.684477	-0.246891	9265	
-0.685662	-0.246265	9265	
-0.686834	-0.245507	9265	
-0.687896	-0.244686	9265	
-0.688751	-0.244152	9265	
-0.689704	-0.243539	8455	
-0.690708	-0.242900	8455	
-0.691762	-0.242258	8455	
-0.692913	-0.241601	8455	
-0.694255	-0.240659	8455	
-0.695736	-0.239681	8455	
-0.697700	-0.238579	8455	
-0.699158	-0.237725	8455	
-0.700295	-0.237055	8455	
-0.701372	-0.236398	8455	
-0.702741	-0.235595	7305	
-0.704152	-0.234774	7305	
-0.705421	-0.233999	7305	
-0.707020	-0.233109	7305	
-0.708478	-0.232247	6529	
-0.709787	-0.231466	6529	
-0.710980	-0.230808	6529	
-0.712450	-0.230151	8360	
-0.713623	-0.229492	8360	
-0.714854	-0.228708	8360	
-0.715910	-0.228025	8360	
-0.717138	-0.227248	8360	
-0.718347	-0.226550	8360	
-0.719642	-0.225801	8360	
-0.720663	-0.225192	8360	
-0.721694	-0.224584	8360	
-0.722868	-0.223899	8360	
-0.724191	-0.223168	8360	
-0.725708	-0.222189	8360	
-0.727410	-0.221131	7775	
-0.729015	-0.220116	7775	
-0.729118	-0.219900	7775	
-0.730008	-0.219317	7775	
-0.730577	-0.218890	7775	
-0.731623	-0.218279	7775	
-0.732758	-0.217602	7775	
-0.733995	-0.216922	7775	
-0.735131	-0.216285	7775	
-0.736185	-0.215663	7775	
-0.737117	-0.215026	7775	
-0.737920	-0.214455	7775	
-0.738833	-0.213848	7775	
-0.739874	-0.213264	7775	
-0.741186	-0.212510	7775	
-0.742337	-0.211735	7775	
-0.743326	-0.211125	7775	
-0.744597	-0.210453	2749	
-0.745417	-0.209698	4371	
-0.746349	-0.209171	9998	
-0.747470	-0.208578	9998	
-0.748416	-0.208029	9998	
-0.749355	-0.207489	9998	
-0.750174	-0.207006	9998	
-0.751135	-0.206484	9998	
-0.752398	-0.205850	9998	
-0.753381	-0.205333	9998	
-0.754088	-0.204919	9998	
-0.755133	-0.204387	9998	
-0.756216	-0.203821	9998	
-0.756975	-0.203387	9998	
-0.757979	-0.202870	9998	
-0.758850	-0.202387	9998	
-0.759732	-0.201897	9998	
-0.760535	-0.201441	9998	
-0.761244	-0.201052	9998	
-0.761793	-0.200738	9998	
-0.762537	-0.200329	9998	
-0.763333	-0.199897	9998	
-0.764034	-0.199478	9938	
-0.764868	-0.199036	9938	
-0.765434	-0.198667	9938	
-0.766293	-0.198190	9938	
-0.766931	-0.197810	9938	
-0.767851	-0.197294	9938	
-0.768486	-0.196925	9938	
-0.769285	-0.196474	9938	
-0.770177	-0.196020	9938	
-0.770801	-0.195634	9938	
-0.771615	-0.195196	9938	
-0.772208	-0.194845	9938	
-0.772991	-0.194401	9938	
-0.773654	-0.194008	9938	
-0.774398	-0.193585	9938	
-0.774825	-0.193289	9938	
-0.775410	-0.192931	9938	
-0.776098	-0.192536	9938	
-0.776763	-0.192120	9938	
-0.777678	-0.191555	9493	
-0.778118	-0.191223	9493	
-0.778932	-0.190728	9493	
-0.779311	-0.190422	9493	
-0.779740	-0.190108	9493	
-0.780756	-0.189504	9493	
-0.781359	-0.189069	9493	
-0.781701	-0.188798	9493	
-0.782366	-0.188389	9493	
-0.782809	-0.188101	6731	
-0.783262	-0.187768	6731	
-0.783656	-0.187483	6731	
-0.784037	-0.187197	6731	
-0.784725	-0.186781	6731	
-0.785184	-0.186498	6731	
-0.785434	-0.186309	6731	
-0.786113	-0.185944	6731	
-0.786765	-0.185586	6731	
-0.787015	-0.185396	6731	
-0.787305	-0.185178	6731	
-0.787625	-0.184959	6731	
-0.788117	-0.184677	6731	
-0.788011	-0.184376	9401	
-0.788059	-0.184094	9401	
-0.788099	-0.183861	9401	
-0.788366	-0.183649	9401	
-0.788573	-0.183457	9401	
-0.788685	-0.183315	9401	
-0.788996	-0.183097	9401	
-0.789149	-0.182931	9401	
-0.789474	-0.182721	9401	
-0.789770	-0.182500	9401	
-0.789975	-0.182317	9401	
-0.790209	-0.182145	9401	
-0.790401	-0.181969	9401	
-0.790623	-0.181794	9401	
-0.790774	-0.181654	9401	
-0.790664	-0.181617	9401	
-0.790763	-0.181502	9401	
-0.790893	-0.181372	9401	
-0.791096	-0.181204	9401	
-0.791328	-0.181026	9401	
-0.791506	-0.180860	9401	
-0.791559	-0.180767	9401	
-0.791619	-0.180661	9401	
-0.791642	-0.180575	9401	
-0.791544	-0.180555	9401	
-0.791614	-0.180454	9401	
-0.791464	-0.180453	9401	
-0.791630	-0.180317	9401	
-0.791734	-0.180195	9401	
-0.791534	-0.180228	9401	
-0.791405	-0.180209	9401	
-0.791573	-0.180084	9401	
-0.791517	-0.180040	9401	
-0.791512	-0.179976	9401	
-0.791283	-0.180024	9401	
-0.791247	-0.179986	9401	
-0.791139	-0.179955	9401	
-0.790851	-0.180018	9401	
-0.790788	-0.180003	9401	
-0.790640	-0.179997	9401	
-0.790224	-0.180112	9401	
-0.790081	-0.180135	9401	
-0.789994	-0.180121	9401	
-0.789630	-0.180206	9401	
-0.789416	-0.180241	9401	
-0.789344	-0.180220	9401	
-0.788914	-0.180357	9401	
-0.788591	-0.180436	9401	
-0.788336	-0.180502	9401	
-0.788152	-0.180511	9401	
-0.787440	-0.180764	9401	
-0.787248	-0.180808	9401	
-0.786644	-0.181004	9401	
-0.786256	-0.181107	9401	
-0.785740	-0.181279	9401	
-0.785265	-0.181434	9401	
-0.784929	-0.181527	9401	
-0.784295	-0.181742	9401	
-0.783986	-0.181829	9401	
-0.783232	-0.182089	9401	
-0.782487	-0.182369	9401	
-0.782056	-0.182527	9401	
-0.781244	-0.182972	9401	
-0.780685	-0.183238	9452	
-0.780049	-0.183555	9452	
-0.779800	-0.183651	9452	
-0.779377	-0.183903	9340	
-0.779012	-0.184200	9340	
-0.778757	-0.184433	9340	
-0.777851	-0.184802	9340	
-0.777034	-0.185071	9938	
-0.776547	-0.185225	9938	
-0.775889	-0.185437	9938	
-0.775126	-0.185669	9938	
-0.774441	-0.185895	9938	
-0.773743	-0.186108	9938	
-0.773039	-0.186316	9938	
-0.772203	-0.186572	9938	
-0.771389	-0.186814	9938	
-0.770681	-0.187044	9938	
-0.770111	-0.187208	9938	
-0.769289	-0.187454	9938	
-0.768238	-0.187776	9938	
-0.767486	-0.187996	9938	
-0.766545	-0.188273	9938	
-0.765612	-0.188520	9938	
-0.764786	-0.188770	9938	
-0.764133	-0.188975	9938	
-0.763067	-0.189315	9938	
-0.762241	-0.189564	9938	
-0.761122	-0.189917	9938	
-0.760236	-0.190192	9938	
-0.759138	-0.190534	9938	
-0.758136	-0.190862	9938	
-0.756944	-0.191224	9998	
-0.755672	-0.191617	9998	
-0.754258	-0.192037	9998	
-0.752948	-0.192414	4371	
-0.751606	-0.192794	4371	
-0.750068	-0.193227	4371	
-0.748746	-0.193590	4371	
-0.747256	-0.194010	4371	
-0.745752	-0.194509	4371	
-0.744020	-0.195166	4371	
-0.742970	-0.195654	4371	
-0.741646	-0.196121	4371	
-0.740189	-0.196662	4371	
-0.738713	-0.197186	4371	
-0.737389	-0.197663	4371	
-0.735665	-0.198280	2749	
-0.733866	-0.199012	2749	
-0.732391	-0.199618	2749	
-0.730604	-0.200184	2749	
-0.728699	-0.200742	2749	
-0.726790	-0.201414	2749	
-0.725261	-0.201961	2022	
-0.723010	-0.202720	2022	
-0.720461	-0.203582	2022	
-0.718873	-0.204219	2022	
-0.717168	-0.204889	2022	
-0.715372	-0.205644	2022	
-0.713620	-0.206429	5572	
-0.711632	-0.207261	5572	
-0.710213	-0.207783	5572	
-0.708264	-0.208555	5572	
-0.706688	-0.209167	5572	
-0.704969	-0.209851	5572	
-0.702951	-0.210679	5572	
-0.701083	-0.211461	5572	
-0.698946	-0.212123	5572	
-0.697003	-0.212983	5572	
-0.695131	-0.213891	4803	
-0.692965	-0.214823	2763	
-0.690818	-0.215799	4875	
-0.688265	-0.217007	4875	
-0.685617	-0.218339	4875	
-0.682790	-0.219964	4875	
-0.680376	-0.221134	4875	
-0.677963	-0.222237	4875	
-0.675324	-0.223514	7163	
-0.672786	-0.224904	7163	
-0.670224	-0.226322	7163	
-0.667296	-0.227643	7163	
-0.663907	-0.229249	4609	
-0.660326	-0.230862	4609	
-0.657189	-0.232248	4609	
-0.653943	-0.233638	6727	
-0.650458	-0.235104	6727	
-0.647212	-0.236509	6727	
-0.643839	-0.238073	6727	
-0.640526	-0.239539	6727	
-0.636968	-0.240987	7797	
-0.633197	-0.242646	7797	
-0.629164	-0.244638	7797	
-0.625689	-0.245802	7797	
-0.621571	-0.247312	7797	
-0.617664	-0.248576	7797	
-0.614386	-0.249576	7610	
-0.611222	-0.250560	7610	
-0.608401	-0.251487	2718	
-0.605951	-0.252136	2718	
-0.603812	-0.252649	2718	
-0.602246	-0.252956	2718	
-0.600786	-0.253216	2718	
-0.599207	-0.253498	2718	
-0.597837	-0.253715	2718	
-0.596985	-0.253762	2718	
-0.596171	-0.253788	2718	
-0.595346	-0.253820	2718	
-0.595125	-0.253661	2718	
-0.594666	-0.253568	2753	
-0.594560	-0.253367	2753	
-0.594473	-0.253161	2718	
-0.594908	-0.252784	2718	
-0.595556	-0.252330	2718	
-0.596181	-0.251892	2718	
-0.597232	-0.251302	2718	
-0.598190	-0.250756	2718	
-0.599063	-0.250205	2718	
-0.600171	-0.249575	2718	
-0.601329	-0.248908	2718	
-0.602443	-0.248266	2718	
-0.603625	-0.247570	2718	
-0.604720	-0.246902	2718	
-0.606118	-0.246092	2718	
-0.607506	-0.245345	2718	
-0.608819	-0.244674	2718	
-0.610421	-0.243639	2718	
-0.611809	-0.242781	2746	
-0.613099	-0.241923	2616	
-0.614552	-0.241004	5342	
-0.615880	-0.240134	5342	
-0.616888	-0.239407	5342	
-0.618411	-0.238466	5342	
-0.619522	-0.237724	5342	
-0.620734	-0.236943	5342	
-0.621932	-0.236216	5342	
-0.623249	-0.235320	5342	
-0.624767	-0.233947	5342	
-0.625950	-0.233007	5342	
-0.626940	-0.232191	5342	
-0.627887	-0.231426	5342	
-0.628698	-0.230719	5342	
-0.629497	-0.230001	5342	
-0.630482	-0.229220	4321	
-0.631399	-0.228463	4321	
-0.632262	-0.227743	4321	
-0.633155	-0.226981	4321	
-0.633766	-0.226356	4321	
-0.634456	-0.225672	4321	
-0.635013	-0.224929	4321	
-0.635609	-0.224325	4321	
-0.636269	-0.223764	4321	
-0.636927	-0.223075	4321	
-0.637680	-0.222341	4321	
-0.638138	-0.221781	4321	
-0.638599	-0.221238	4321	
-0.639081	-0.220701	4321	
-0.639467	-0.220224	4321	
-0.639990	-0.219655	4321	
-0.640279	-0.219221	1605	
-0.640551	-0.218786	1605	
-0.640919	-0.218299	1605	
-0.641211	-0.217870	1605	
-0.641357	-0.217493	1605	
-0.641503	-0.217151	1605	
-0.641897	-0.216698	1605	
-0.642139	-0.216337	1605	
-0.642496	-0.215899	1605	
-0.642683	-0.215546	1605	
-0.642862	-0.215187	1605	
-0.643016	-0.214806	1605	
-0.643178	-0.214464	1605	
-0.643465	-0.214089	1042	
-0.643503	-0.213824	1042	
-0.643744	-0.213458	1042	
-0.643828	-0.213170	1042	
-0.644011	-0.212813	1042	
-0.644123	-0.212515	1042	
-0.644297	-0.212186	1042	
-0.644404	-0.211914	1042	
-0.644542	-0.211617	1042	
-0.644734	-0.211286	1042	
-0.644944	-0.210945	1042	
-0.645153	-0.210618	1042	
-0.645344	-0.210275	1042	
-0.645473	-0.209992	1042	
-0.645760	-0.209620	1042	
-0.645947	-0.209308	1042	
-0.646097	-0.208998	1042	
-0.646149	-0.208753	1042	
-0.646211	-0.208526	1042	
-0.646258	-0.208259	1042	
-0.646367	-0.207989	1042	
-0.646412	-0.207767	1042	
-0.646289	-0.207557	1042	
-0.646238	-0.207329	1042	
-0.646222	-0.207128	1042	
-0.646355	-0.206813	1042	
-0.646277	-0.206639	1042	
-0.646386	-0.206346	1042	
-0.646560	-0.206002	1042	
-0.646768	-0.205644	1042	
-0.646736	-0.205425	1042	
-0.647001	-0.205047	1042	
-0.647289	-0.204620	1042	
-0.647484	-0.204280	1042	
-0.647779	-0.203913	1042	
-0.648061	-0.203586	1042	
-0.648355	-0.203233	1042	
-0.648451	-0.203008	1042	
-0.648624	-0.202742	1042	
-0.648790	-0.202478	1042	
-0.649112	-0.202160	1042	
-0.649423	-0.201798	1042	
-0.649688	-0.201442	1042	
-0.650084	-0.201021	1042	
-0.650446	-0.200620	1042	
-0.650595	-0.200331	1042	
-0.650831	-0.200013	1042	
-0.651062	-0.199702	1042	
-0.651438	-0.199282	1042	
-0.651613	-0.198990	1042	
-0.651834	-0.198677	1042	
-0.652226	-0.198275	1042	
