time = 1.5002	Re = 25	rotation = -1.87584e-05
-0.678042	-0.186643	9480	
-0.678510	-0.186439	9480	
-0.678989	-0.186226	9480	
-0.679490	-0.186015	9480	
-0.680029	-0.185794	9480	
-0.680509	-0.185588	9480	
-0.681021	-0.185372	9480	
-0.681607	-0.185152	9480	
-0.682179	-0.184929	9480	
-0.682743	-0.184704	9480	
-0.683283	-0.184484	9480	
-0.683794	-0.184307	9480	
-0.684240	-0.184081	9480	
-0.684675	-0.183906	9480	
-0.685201	-0.183720	9480	
-0.685722	-0.183571	9480	
-0.686282	-0.183404	9480	
-0.686859	-0.183279	9224	
-0.687484	-0.183159	9224	
-0.688980	-0.183341	9224	
-0.689547	-0.183170	9224	
-0.690048	-0.183017	9224	
-0.690548	-0.182864	9224	
-0.691052	-0.182723	9224	
-0.691499	-0.182598	9224	
-0.691945	-0.182476	9224	
-0.692370	-0.182364	9224	
-0.692827	-0.182241	9224	
-0.693245	-0.182141	9224	
-0.693725	-0.182032	9224	
-0.694156	-0.181919	9224	
-0.694553	-0.181848	9224	
-0.695003	-0.181733	8761	
-0.695510	-0.181634	8761	
-0.695967	-0.181531	8761	
-0.696453	-0.181445	8761	
-0.696949	-0.181338	8761	
-0.697448	-0.181251	8761	
-0.697897	-0.181158	8761	
-0.698375	-0.181086	8761	
-0.698877	-0.181009	8761	
-0.699343	-0.180925	8761	
-0.699847	-0.180847	8761	
-0.700336	-0.180783	8761	
-0.700806	-0.180714	8761	
-0.701336	-0.180658	8761	
-0.701862	-0.180605	8761	
-0.702363	-0.180555	8761	
-0.702854	-0.180508	8761	
-0.703398	-0.180473	8761	
-0.703924	-0.180437	8761	
-0.704558	-0.180351	8761	
-0.705152	-0.180240	8761	
-0.705678	-0.180157	8761	
-0.706170	-0.180064	8761	
-0.706635	-0.180014	8761	
-0.707132	-0.179934	8761	
-0.707675	-0.179873	8761	
-0.708188	-0.179827	8761	
-0.708731	-0.179749	8761	
-0.709252	-0.179702	8761	
-0.709767	-0.179638	8761	
-0.710273	-0.179592	8761	
-0.710742	-0.179537	1410	
-0.711218	-0.179487	1410	
-0.711468	-0.179213	1410	
-0.711874	-0.179039	1410	
-0.712399	-0.178689	1410	
-0.712890	-0.178588	1410	
-0.713390	-0.178494	1410	
-0.713983	-0.178416	1410	
-0.714708	-0.178434	1410	
-0.715234	-0.178429	1410	
-0.715830	-0.178377	1410	
-0.716398	-0.178347	1410	
-0.716909	-0.178306	1474	
-0.717423	-0.178285	1474	
-0.717892	-0.178291	1474	
-0.718351	-0.178255	1474	
-0.718800	-0.178262	1474	
-0.719274	-0.178225	1474	
-0.719657	-0.178219	1474	
-0.720093	-0.178211	1474	
-0.720572	-0.178204	1474	
-0.721020	-0.178185	1474	
-0.721439	-0.178166	1474	
-0.721869	-0.178159	1474	
-0.722300	-0.178159	1474	
-0.722757	-0.178142	9214	
-0.723231	-0.178134	9214	
-0.723676	-0.178115	9214	
-0.724174	-0.178071	9214	
-0.724611	-0.178061	9214	
-0.725100	-0.178045	9214	
-0.725553	-0.178007	9214	
-0.726130	-0.177946	9214	
-0.726667	-0.177911	9214	
-0.727106	-0.177872	9214	
-0.727634	-0.177825	9214	
-0.728131	-0.177793	9214	
-0.728633	-0.177748	9214	
-0.729137	-0.177706	9214	
-0.729602	-0.177661	9214	
-0.730034	-0.177618	9214	
-0.730548	-0.177579	9214	
-0.731060	-0.177532	9214	
-0.731537	-0.177492	9214	
-0.732091	-0.177451	9214	
-0.732692	-0.177403	9214	
-0.733191	-0.177360	9214	
-0.733688	-0.177311	9214	
-0.734205	-0.177264	9214	
-0.734781	-0.177217	9214	
-0.735254	-0.177174	9214	
-0.735852	-0.177096	9214	
-0.736327	-0.177047	9214	
-0.736867	-0.176998	9214	
-0.737273	-0.176834	9170	
-0.737726	-0.176748	9170	
-0.738236	-0.176640	9170	
-0.738685	-0.176555	9170	
-0.739179	-0.176479	9170	
-0.739605	-0.176403	9170	
-0.740124	-0.176316	9170	
-0.740593	-0.176224	9170	
-0.741099	-0.176122	9170	
-0.741551	-0.176071	9170	
-0.742011	-0.175983	9170	
-0.742440	-0.175893	9170	
-0.742990	-0.175806	9170	
-0.743412	-0.175704	9170	
-0.743854	-0.175635	9170	
-0.744266	-0.175562	9170	
-0.744787	-0.175457	9170	
-0.745199	-0.175372	9170	
-0.745606	-0.175279	9170	
-0.746126	-0.175194	3538	
-0.746528	-0.175106	3538	
-0.746994	-0.175002	3538	
-0.747409	-0.174897	3538	
-0.747859	-0.174820	3538	
-0.748285	-0.174746	3538	
-0.748652	-0.174686	3538	
-0.749143	-0.174608	3538	
-0.749467	-0.174529	3538	
-0.749997	-0.174458	3538	
-0.750373	-0.174378	3538	
-0.750930	-0.174286	3538	
-0.751325	-0.174217	3538	
-0.751856	-0.174107	3538	
-0.752294	-0.174041	3538	
-0.752899	-0.173916	3538	
-0.753420	-0.173817	3538	
-0.754006	-0.173715	3538	
-0.754616	-0.173595	3538	
-0.755285	-0.173474	3538	
-0.755905	-0.173354	3538	
-0.756655	-0.173224	3538	
-0.757330	-0.173089	3538	
-0.758093	-0.172958	3538	
-0.758839	-0.172809	3538	
-0.759509	-0.172692	3538	
-0.760325	-0.172564	1960	
-0.760989	-0.172462	1960	
-0.761708	-0.172341	1960	
-0.762334	-0.172243	1960	
-0.763047	-0.172128	1960	
-0.763654	-0.172016	1960	
-0.764390	-0.171882	1960	
-0.765302	-0.171811	1960	
-0.766216	-0.171725	1960	
-0.767084	-0.171607	1960	
-0.768027	-0.171468	1960	
-0.768742	-0.171360	1960	
-0.769540	-0.171221	1960	
-0.770233	-0.171095	1960	
-0.770861	-0.170981	1960	
-0.771471	-0.170846	1960	
-0.772232	-0.170688	1960	
-0.772992	-0.170541	1960	
-0.773633	-0.170398	8149	
-0.774439	-0.170219	8149	
-0.775263	-0.170028	8149	
-0.776057	-0.169851	8149	
-0.776766	-0.169683	8149	
-0.777404	-0.169514	8149	
-0.778265	-0.169326	8149	
-0.779198	-0.169103	8149	
-0.780093	-0.168895	8149	
-0.781050	-0.168667	8149	
-0.781975	-0.168437	8149	
-0.782987	-0.168186	8149	
-0.783898	-0.167958	8149	
-0.784714	-0.167732	8691	
-0.785559	-0.167507	8691	
-0.786398	-0.167281	8691	
-0.787248	-0.167048	8691	
-0.788037	-0.166821	8691	
-0.789110	-0.166540	8691	
-0.790153	-0.166246	8691	
-0.791191	-0.165956	8691	
-0.792812	-0.165502	8691	
-0.794271	-0.165078	8691	
-0.795548	-0.164722	8691	
-0.797025	-0.164369	8691	
-0.798226	-0.164046	8691	
-0.799490	-0.163716	8691	
-0.800681	-0.163359	8691	
-0.801880	-0.163002	418	
-0.803064	-0.162611	418	
-0.804317	-0.162187	418	
-0.805733	-0.161708	418	
-0.806984	-0.161267	8996	
-0.808395	-0.160782	8996	
-0.809809	-0.160261	8996	
-0.811364	-0.159678	8996	
-0.812972	-0.159103	8996	
-0.814536	-0.158515	8996	
-0.816209	-0.157889	8996	
-0.817793	-0.157261	9591	
-0.819337	-0.156624	9591	
-0.820811	-0.156006	9591	
-0.822414	-0.155317	9591	
-0.823959	-0.154668	9591	
-0.825741	-0.153911	10113	
-0.827389	-0.153208	10113	
-0.829214	-0.152401	898	
-0.830999	-0.151576	898	
-0.833021	-0.150626	898	
-0.834954	-0.149739	898	
-0.835739	-0.149196	898	
-0.836905	-0.148554	898	
-0.838490	-0.147712	898	
-0.839959	-0.146918	898	
-0.841527	-0.146015	810	
-0.842942	-0.145190	810	
-0.844479	-0.144245	810	
-0.846259	-0.143159	810	
-0.848042	-0.142044	1700	
-0.849848	-0.140878	1700	
-0.851577	-0.139693	1700	
-0.853603	-0.138306	1700	
-0.855487	-0.136994	1700	
-0.857386	-0.135729	1700	
-0.859049	-0.134571	1700	
-0.860780	-0.133313	7892	
-0.862457	-0.132070	7892	
-0.864133	-0.130794	7892	
-0.866260	-0.129169	7892	
-0.868200	-0.127612	7892	
-0.870539	-0.125702	7892	
-0.872557	-0.123999	7892	
-0.874862	-0.122004	7892	
-0.876640	-0.120356	7892	
-0.878993	-0.118200	7892	
-0.880224	-0.116772	8830	
-0.880619	-0.116173	9726	
-0.881483	-0.115068	9726	
-0.882364	-0.113915	9726	
-0.883236	-0.112793	9726	
-0.885445	-0.110384	8855	
-0.887061	-0.108324	8855	
-0.888431	-0.106545	8855	
-0.890301	-0.104369	8855	
-0.891913	-0.102408	8855	
-0.893422	-0.100532	8855	
-0.895072	-0.098447	8276	
-0.896531	-0.096486	8276	
-0.898202	-0.094228	8276	
-0.900012	-0.091729	8276	
-0.901655	-0.089352	8276	
-0.903105	-0.087223	9260	
-0.904694	-0.084808	9260	
-0.906298	-0.082262	9260	
-0.907898	-0.079677	8409	
-0.909791	-0.076715	8501	
-0.911506	-0.073837	8501	
-0.913494	-0.070223	8501	
-0.915204	-0.067004	8501	
-0.916698	-0.064059	8501	
-0.918136	-0.061117	8501	
-0.919576	-0.057998	8501	
-0.921002	-0.054788	8501	
-0.922609	-0.051103	9452	
-0.923994	-0.047797	9452	
-0.925155	-0.044764	9255	
-0.926217	-0.041755	9255	
-0.927546	-0.037889	9255	
-0.928875	-0.033695	9255	
-0.929982	-0.029863	9255	
-0.931017	-0.025956	9255	
-0.931969	-0.022144	8899	
-0.932850	-0.018344	8899	
-0.933710	-0.014642	1169	
-0.934654	-0.010455	1169	
-0.935587	-0.006096	1169	
-0.936153	-0.002334	1169	
-0.936600	0.002213	1169	
-0.937575	0.007898	1547	
-0.938869	0.014850	1189	
-0.939655	0.020301	1189	
-0.940268	0.025048	1189	
-0.940856	0.029789	1189	
-0.941420	0.034830	1189	
-0.941909	0.039640	1189	
-0.942265	0.043705	1189	
-0.942196	0.047022	788	
-0.942237	0.050776	788	
-0.942417	0.056063	788	
-0.942395	0.060795	1251	
-0.942332	0.065350	1251	
-0.942235	0.069855	1251	
-0.942089	0.074432	1251	
-0.941887	0.078756	9908	
-0.941609	0.082810	9908	
-0.941306	0.087205	9908	
-0.940970	0.091357	9908	
-0.940498	0.095697	9908	
-0.940036	0.100089	8590	
-0.939658	0.105008	8528	
-0.939363	0.108781	8528	
-0.938988	0.113161	8528	
-0.938569	0.117598	8528	
-0.938034	0.122317	8528	
-0.937385	0.126830	8528	
-0.936654	0.131659	7844	
-0.935891	0.136888	10180	
-0.935216	0.141577	10180	
-0.934530	0.146006	10180	
-0.933872	0.150026	10180	
-0.933111	0.154422	10180	
-0.932359	0.158558	10180	
-0.931719	0.162298	8776	
-0.930902	0.166974	8776	
-0.930081	0.171215	7961	
-0.929302	0.174971	7961	
-0.928482	0.178804	7961	
-0.927641	0.182672	7961	
-0.926764	0.186616	7961	
-0.925824	0.190787	888	
-0.924495	0.196122	888	
-0.923370	0.200691	888	
-0.922297	0.204949	966	
-0.921233	0.209099	966	
-0.920159	0.213288	966	
-0.919142	0.215909	966	
-0.918131	0.218967	1692	
-0.917066	0.222307	1692	
-0.915855	0.227119	1692	
-0.914681	0.231371	1692	
-0.913519	0.235462	2142	
-0.912387	0.239411	2142	
-0.911279	0.243154	2142	
-0.910299	0.246360	2142	
-0.909250	0.249769	5574	
-0.908224	0.252759	5574	
-0.907247	0.255619	5574	
-0.906167	0.259292	5574	
-0.905053	0.262985	5574	
-0.903915	0.266592	5574	
-0.902733	0.270226	934	
-0.901475	0.273954	934	
-0.900249	0.277490	934	
-0.899031	0.280949	996	
-0.897838	0.284101	996	
-0.896630	0.287283	996	
-0.895537	0.290154	996	
-0.894596	0.292510	996	
-0.893391	0.296058	996	
-0.892114	0.299595	566	
-0.890800	0.303272	566	
-0.889405	0.307116	566	
-0.888111	0.310557	524	
-0.886885	0.313709	524	
-0.885661	0.316821	524	
-0.884295	0.320478	524	
-0.882982	0.323869	524	
-0.881767	0.326910	524	
-0.880458	0.330134	524	
-0.879048	0.333268	9080	
-0.877516	0.336594	9080	
-0.876124	0.339589	9080	
-0.874679	0.342667	9080	
-0.873203	0.345845	10090	
-0.871791	0.349007	10090	
-0.870432	0.352055	10090	
-0.869058	0.355120	10104	
-0.867562	0.358456	10104	
-0.866091	0.361717	10104	
-0.864626	0.364921	10104	
-0.863221	0.367927	10104	
-0.861670	0.371281	10104	
-0.860077	0.374697	10104	
-0.858587	0.377911	10050	
-0.857241	0.380791	10050	
-0.855755	0.383960	10152	
-0.854222	0.387202	10152	
-0.852651	0.390499	10152	
-0.851226	0.393445	10152	
-0.849716	0.396525	10152	
-0.848110	0.399731	10152	
-0.846467	0.402991	10152	
-0.844947	0.405986	10082	
-0.843355	0.409172	10082	
-0.841802	0.412257	10082	
-0.840211	0.415412	10082	
-0.838751	0.418220	9033	
-0.837253	0.421079	9033	
-0.835667	0.424060	9033	
-0.834081	0.427022	9033	
-0.832610	0.429608	9033	
-0.831078	0.432349	9033	
-0.829435	0.435301	9033	
-0.827807	0.438217	7590	
-0.826317	0.440882	7590	
-0.824841	0.443532	7590	
-0.823373	0.446412	7590	
-0.821833	0.449219	7590	
-0.820349	0.451820	9106	
-0.818881	0.454338	9106	
-0.817390	0.456860	9106	
-0.815702	0.459504	9106	
-0.814127	0.461839	9106	
-0.812590	0.464158	9106	
-0.811015	0.466537	10130	
-0.809437	0.468960	10130	
-0.807936	0.471213	10130	
-0.806547	0.473372	10130	
-0.805217	0.475363	10130	
-0.803832	0.477383	10130	
-0.802483	0.479294	7226	
-0.801216	0.481026	7226	
-0.799903	0.482703	7226	
-0.798620	0.484330	7226	
-0.797399	0.485847	7226	
-0.796252	0.487237	7226	
-0.795139	0.488584	7226	
-0.794049	0.489909	4450	
-0.792947	0.491241	4450	
-0.791920	0.492439	4450	
-0.790959	0.493498	4450	
-0.790030	0.494483	4450	
-0.789156	0.495369	4450	
-0.788318	0.496210	4450	
-0.787497	0.497029	4450	
-0.786738	0.497769	4450	
-0.785950	0.498527	4450	
-0.785148	0.499299	4450	
-0.784380	0.500051	1608	
-0.783666	0.500719	1608	
-0.782846	0.501499	1608	
-0.782000	0.502381	1608	
-0.781193	0.503268	1608	
-0.780429	0.504115	1608	
-0.779681	0.504900	1608	
-0.778919	0.505707	1608	
-0.778223	0.506416	1608	
-0.777582	0.507041	1608	
-0.776909	0.507782	1418	
-0.776216	0.508633	1418	
-0.775498	0.509536	1418	
-0.774797	0.510406	1418	
-0.774065	0.511342	1418	
-0.773317	0.512329	1418	
-0.772570	0.513300	9058	
-0.771810	0.514280	9058	
-0.771030	0.515313	9058	
-0.770289	0.516248	9058	
-0.769533	0.517228	9058	
-0.768773	0.518186	9058	
-0.767993	0.519172	9058	
-0.767193	0.520216	9058	
-0.766422	0.521224	9058	
-0.765666	0.522196	9058	
-0.764925	0.523090	9058	
-0.764160	0.524047	9058	
-0.763423	0.524969	9058	
-0.762564	0.525973	9058	
-0.761631	0.527199	9058	
-0.760688	0.528466	9058	
-0.759831	0.529585	9058	
-0.759011	0.530612	9058	
-0.758126	0.531732	9058	
-0.757323	0.532756	9338	
-0.756529	0.533796	9338	
-0.755740	0.534835	9338	
-0.754912	0.535917	9338	
-0.754071	0.537001	9338	
-0.753238	0.538065	9338	
-0.752424	0.539106	2798	
-0.751603	0.540150	2798	
-0.750741	0.541233	2798	
-0.749870	0.542321	2798	
-0.749020	0.543382	2798	
-0.748185	0.544429	2798	
-0.747370	0.545448	2798	
-0.746516	0.546513	2798	
-0.745655	0.547584	2798	
-0.744800	0.548640	2798	
-0.743933	0.549726	2798	
-0.743119	0.550762	2798	
-0.742229	0.551907	2798	
-0.741343	0.553050	2798	
-0.740390	0.554130	2798	
-0.739448	0.555259	2798	
-0.738507	0.556393	2798	
-0.737664	0.557390	2798	
-0.736943	0.558221	2798	
-0.736088	0.559240	2798	
-0.735233	0.560263	3669	
-0.734390	0.561278	3669	
-0.733507	0.562351	3669	
-0.732620	0.563420	3669	
-0.731712	0.564555	3669	
-0.730789	0.565705	3669	
-0.729879	0.566840	3669	
-0.728965	0.567973	5236	
-0.728030	0.569123	5236	
-0.727099	0.570260	5236	
-0.726195	0.571367	5236	
-0.725277	0.572476	5236	
-0.724372	0.573565	5236	
-0.723464	0.574655	5236	
-0.722566	0.575727	5236	
-0.721667	0.576797	5236	
-0.720775	0.577852	5236	
-0.719931	0.578885	5236	
-0.719045	0.580002	5236	
-0.718137	0.581088	5236	
-0.717199	0.582206	5236	
-0.716259	0.583344	5236	
-0.715332	0.584467	5236	
-0.714454	0.585506	5236	
-0.713577	0.586535	5236	
-0.712705	0.587550	8367	
-0.711786	0.588615	8367	
-0.710857	0.589680	8367	
-0.709931	0.590729	8367	
-0.708967	0.591764	8367	
-0.708097	0.592719	8367	
-0.707237	0.593676	8367	
-0.706386	0.594628	8367	
-0.705501	0.595620	8367	
-0.704597	0.596632	9318	
-0.703695	0.597640	9318	
-0.702793	0.598644	9318	
-0.701896	0.599635	9318	
-0.701006	0.600613	9318	
-0.700172	0.601526	9318	
-0.699341	0.602432	9318	
-0.698512	0.603332	9318	
-0.697685	0.604227	9318	
-0.696816	0.605166	9318	
-0.695942	0.606105	9318	
-0.695074	0.607035	9318	
-0.694232	0.607932	9318	
-0.693426	0.608781	9318	
-0.692570	0.609672	9318	
-0.691740	0.610531	9318	
-0.690915	0.611382	9318	
-0.690087	0.612232	9318	
-0.689260	0.613080	9318	
-0.688431	0.613928	10214	
-0.687605	0.614771	10214	
-0.686753	0.615643	10214	
-0.685905	0.616510	10214	
-0.685059	0.617373	10214	
-0.684200	0.618253	10214	
-0.683253	0.619240	10214	
-0.682374	0.620147	10214	
-0.681512	0.621034	10214	
-0.680676	0.621903	10214	
-0.679850	0.622759	10214	
-0.679035	0.623601	9934	
-0.678232	0.624429	9934	
-0.677436	0.625248	9934	
-0.676646	0.626058	9934	
-0.675863	0.626858	9934	
-0.675088	0.627635	9934	
-0.674317	0.628402	9934	
-0.673552	0.629159	9934	
-0.672791	0.629906	9934	
-0.672035	0.630643	9934	
-0.671284	0.631371	9934	
-0.670538	0.632089	9934	
-0.669796	0.632797	9934	
-0.669058	0.633496	9934	
-0.668326	0.634185	9934	
-0.667597	0.634866	9934	
-0.666873	0.635537	9934	
-0.666154	0.636200	9934	
-0.665438	0.636854	9934	
-0.664765	0.637478	9934	
-0.664071	0.638109	9934	
-0.663385	0.638522	9934	
-0.662679	0.639078	9934	
-0.661979	0.639695	9934	
-0.661277	0.640309	9934	
-0.660581	0.640916	9934	
-0.659889	0.641516	9934	
-0.659199	0.642116	9940	
-0.658513	0.642714	6702	
-0.657837	0.643324	6702	
-0.657162	0.643920	6541	
-0.656490	0.644507	6541	
-0.655822	0.645087	6541	
-0.655159	0.645660	6541	
-0.654500	0.646226	6541	
-0.653845	0.646785	6541	
-0.653194	0.647338	6541	
-0.652547	0.647884	6541	
-0.651904	0.648423	6541	
-0.651265	0.648955	6541	
-0.650631	0.649481	6541	
-0.650000	0.650000	6541	
